layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Polygon,2017-04-07T12:34:47Z,"ENVELOPE(-90.0717, -83.3599, 46.9006, 43.4747)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/99dfcdf0b8e9456bb2e8fd08bff6218e_33.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/33"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/99dfcdf0b8e9456bb2e8fd08bff6218e_33""}",Public,077cab0e-ccbd-4e79-825d-96266ae433c1,Minnesota,"[u'Forests', u'Trees']",Spruce Budworm 2011 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,,2011,[u'State of Michigan'],077cab0e-ccbd-4e79-825d-96266ae433c1,,43.4747 -90.0717 46.9006 -90.0717 46.9006 -83.3599 43.4747 -83.3599 43.4747 -90.0717,2011,[u'State of Michigan GIS Open Data'],077cab0e-ccbd-4e79-825d-96266ae433c1,43.4747 -90.0717 46.9006 -83.3599,"Spruce Budworm: Michigan, 2011",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,077cab0e-ccbd-4e79-825d-96266ae433c1,Dataset,
Point,2017-04-14T11:25:11Z,"ENVELOPE(-90.4507, -82.1003, 48.1479, 41.6681)","{""http://schema.org/url"":""unavailable""}",Public,79e0d9fb-c271-4988-a431-37ff29fe0298,Minnesota,"[u'Society', u'Economy']",Boat Access Sites are point locations for all designated public boating access sites.,,2015,[u'State of Michigan'],79e0d9fb-c271-4988-a431-37ff29fe0298,,41.6681 -90.4507 48.1479 -90.4507 48.1479 -82.1003 41.6681 -82.1003 41.6681 -90.4507,2015,[u'State of Michigan GIS Open Data'],79e0d9fb-c271-4988-a431-37ff29fe0298,41.6681 -90.4507 48.1479 -82.1003,"Michigan Public Boating Access Sites: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,79e0d9fb-c271-4988-a431-37ff29fe0298,Dataset,
Line,2017-04-07T12:34:59Z,"ENVELOPE(-83.9621, -83.0636, 44.1723, 43.5701)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/23ff824509bb4ceb94db6a4d5d3b0e64_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/elevation/MapServer/3"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/23ff824509bb4ceb94db6a4d5d3b0e64_3""}",Public,c01dfa63-03e5-4323-80e0-15d4817ca7b4,Minnesota,"[u'Utilities and Communication', u'Geoscientific Information', u'Elevation', u'Inland Waters', u'Hydrology']",Bathymetric Contours in Saginaw Bay (Lake Huron),,2015,[u'State of Michigan'],c01dfa63-03e5-4323-80e0-15d4817ca7b4,,43.5701 -83.9621 44.1723 -83.9621 44.1723 -83.0636 43.5701 -83.0636 43.5701 -83.9621,2015,[u'State of Michigan GIS Open Data'],c01dfa63-03e5-4323-80e0-15d4817ca7b4,43.5701 -83.9621 44.1723 -83.0636,"Saginaw Bay (Lake Huron) Bathymetric Contours: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,c01dfa63-03e5-4323-80e0-15d4817ca7b4,Dataset,
Polygon,2017-04-07T12:34:59Z,"ENVELOPE(-90.1571, -83.2295, 48.1063, 42.3503)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/d617c3bceedb4521b5f500a863ae3712_29.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/29"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/d617c3bceedb4521b5f500a863ae3712_29""}",Public,0c84df46-f102-4d7a-8b62-796f0492f986,Minnesota,"[u'Forests', u'Trees']",Spruce Budworm 2007 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,,2007,[u'State of Michigan'],0c84df46-f102-4d7a-8b62-796f0492f986,,42.3503 -90.1571 48.1063 -90.1571 48.1063 -83.2295 42.3503 -83.2295 42.3503 -90.1571,2007,[u'State of Michigan GIS Open Data'],0c84df46-f102-4d7a-8b62-796f0492f986,42.3503 -90.1571 48.1063 -83.2295,"Spruce Budworm: Michigan, 2007",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,0c84df46-f102-4d7a-8b62-796f0492f986,Dataset,
Line,2017-04-07T12:34:23Z,"ENVELOPE(-90.2677, -82.1349, 47.4964, 41.6416)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/a54ba77223a641f48c0cbabe7da4a190_8.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/8"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/a54ba77223a641f48c0cbabe7da4a190_8""}",Public,4db8b84e-6404-4101-aa05-3da5996987bd,Minnesota,"[u'Intelligence and Military', u'Transportation']",State owned roads from the Michigan Geographic Framework (MGF) base map.,,2015,[u'State of Michigan'],4db8b84e-6404-4101-aa05-3da5996987bd,,41.6416 -90.2677 47.4964 -90.2677 47.4964 -82.1349 41.6416 -82.1349 41.6416 -90.2677,2015,[u'State of Michigan GIS Open Data'],4db8b84e-6404-4101-aa05-3da5996987bd,41.6416 -90.2677 47.4964 -82.1349,"State Owned Roads: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,4db8b84e-6404-4101-aa05-3da5996987bd,Dataset,
Polygon,2017-04-07T12:34:36Z,"ENVELOPE(-90.5379, -83.1516, 48.1735, 42.2861)","{""http://schema.org/downloadUrl"":""http://gis.michigan.opendata.arcgis.com/datasets/8764af9ad8054c14b1fff3dd1fe1c39e_4.zip"",""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/9d7a29149a434aab97b0f62b49234ab7_4.zip"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/9d7a29149a434aab97b0f62b49234ab7_4"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/ForestHealthAerialSurveys/FeatureServer/4""}",Public,0ac17a01-b2f9-49c9-9708-f484737d00bd,Minnesota,[u'Biota'],This dataset was taken from an aerial survey of forests,2016-07-07,2001,[u'Michigan DNR'],0ac17a01-b2f9-49c9-9708-f484737d00bd,,42.2861 -90.5379 48.1735 -90.5379 48.1735 -83.1516 42.2861 -83.1516 42.2861 -90.5379,2001,[u'State of Michigan GIS Open Data'],0ac17a01-b2f9-49c9-9708-f484737d00bd,42.2861 -90.5379 48.1735 -83.1516,"Aerial Forest Survey Pattern: Michigan, 2001",Shapefile,"[u'Michigan, United States', u'Michigan']",State of Michigan Open Data Portal,0ac17a01-b2f9-49c9-9708-f484737d00bd,Dataset,
Point,2017-04-07T12:34:53Z,"ENVELOPE(-88.4866, -82.2654, 46.7656, 41.7706)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/954d40c6b69c4914905f4ebc66551c55_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrBaseFeatures/MapServer/2"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/954d40c6b69c4914905f4ebc66551c55_2""}",Public,5afc5e0f-d16e-4d49-bc86-8aafdb20ce41,Minnesota,[u'Environment'],Gates and Berms are managed through the DNR's forest inventory process.,,2015,[u'State of Michigan'],5afc5e0f-d16e-4d49-bc86-8aafdb20ce41,,41.7706 -88.4866 46.7656 -88.4866 46.7656 -82.2654 41.7706 -82.2654 41.7706 -88.4866,2015,[u'State of Michigan GIS Open Data'],5afc5e0f-d16e-4d49-bc86-8aafdb20ce41,41.7706 -88.4866 46.7656 -82.2654,"Michigan DNR Managed Gates and Berms: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,5afc5e0f-d16e-4d49-bc86-8aafdb20ce41,Dataset,
Polygon,2017-04-07T12:35:24Z,"ENVELOPE(-89.1524, -83.124, 48.1604, 42.3454)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/6e2557fee97f44a5802b0cc70a9f1e6f_34.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/34"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/6e2557fee97f44a5802b0cc70a9f1e6f_34""}",Public,83a6aa2c-dab5-4749-b916-2f785ff2db76,Minnesota,"[u'Forests', u'Trees']",Spruce Budworm 2012 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,,2012,[u'State of Michigan'],83a6aa2c-dab5-4749-b916-2f785ff2db76,,42.3454 -89.1524 48.1604 -89.1524 48.1604 -83.124 42.3454 -83.124 42.3454 -89.1524,2012,[u'State of Michigan GIS Open Data'],83a6aa2c-dab5-4749-b916-2f785ff2db76,42.3454 -89.1524 48.1604 -83.124,"Spruce Budworm: Michigan, 2012",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,83a6aa2c-dab5-4749-b916-2f785ff2db76,Dataset,
Polygon,2017-04-07T12:35:05Z,"ENVELOPE(-90.0891, -82.441, 48.0507, 41.9363)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/d0ef0add52214d85a426326310c77335_8.zip"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/d0ef0add52214d85a426326310c77335_8"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/ForestHealthAerialSurveys/FeatureServer/8""}",Public,1574c37f-5551-4e8a-8b73-f12fb6ccac48,Minnesota,"[u'Biota', u'Forests', u'Trees']",This dataset was taken from an aerial survey of forests,2016-07-07,2002,[u'Michigan DNR'],1574c37f-5551-4e8a-8b73-f12fb6ccac48,,41.9363 -90.0891 48.0507 -90.0891 48.0507 -82.441 41.9363 -82.441 41.9363 -90.0891,2002,[u'State of Michigan GIS Open Data'],1574c37f-5551-4e8a-8b73-f12fb6ccac48,41.9363 -90.0891 48.0507 -82.441,"Aerial Forest Survey Disease/Pest: Michigan, 2002",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,1574c37f-5551-4e8a-8b73-f12fb6ccac48,Dataset,
Polygon,2017-04-07T12:34:37Z,"ENVELOPE(-90.259, -82.9865, 48.1649, 41.8739)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/85ccffdf80e34fbc875ba9f0a267b6a4_11.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/11"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/85ccffdf80e34fbc875ba9f0a267b6a4_11""}",Public,d4285cca-8f56-4b70-804f-e9d17b313141,Minnesota,"[u'Forests', u'Trees']",Hemlock Host Species 2013 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,,2013,[u'State of Michigan'],d4285cca-8f56-4b70-804f-e9d17b313141,,41.8739 -90.259 48.1649 -90.259 48.1649 -82.9865 41.8739 -82.9865 41.8739 -90.259,2013,[u'State of Michigan GIS Open Data'],d4285cca-8f56-4b70-804f-e9d17b313141,41.8739 -90.259 48.1649 -82.9865,"Hemlock Host Species: Michigan, 2013",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,d4285cca-8f56-4b70-804f-e9d17b313141,Dataset,
Polygon,2017-05-12T10:41:22Z,"ENVELOPE(-89.347592, -82.893592, 47.460328, 43.513313)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/833e2ef6bbbe4fc59defbec58f959dc9_5.zip"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/833e2ef6bbbe4fc59defbec58f959dc9_5"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_ForestInventory/FeatureServer/5""}",Public,9f581e70-53ae-4ac1-8329-1923c05d2a5f,Michigan State,[u'Forestry'],Forestry site conditions,2017-01-19,2017,[u'Michigan DNR'],9f581e70-53ae-4ac1-8329-1923c05d2a5f,,43.513313 -89.347592 47.460328 -89.347592 47.460328 -82.893592 43.513313 -82.893592 43.513313 -89.347592,2017,,9f581e70-53ae-4ac1-8329-1923c05d2a5f,43.513313 -89.347592 47.460328 -82.893592,DNR Forestry Site Conditions: Michigan,Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,9f581e70-53ae-4ac1-8329-1923c05d2a5f,Dataset,
Polygon,2017-04-07T12:35:09Z,"ENVELOPE(-90.258, -83.2547, 48.1501, 43.477)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/c2cc749ef68343baacf7476a897a1232_36.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/36"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/c2cc749ef68343baacf7476a897a1232_36""}",Public,d31c7c09-2019-4856-8de4-37c5df09a995,Minnesota,"[u'Forests', u'Trees']",Spruce Budworm 2014 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,,2014,[u'State of Michigan'],d31c7c09-2019-4856-8de4-37c5df09a995,,43.477 -90.258 48.1501 -90.258 48.1501 -83.2547 43.477 -83.2547 43.477 -90.258,2014,[u'State of Michigan GIS Open Data'],d31c7c09-2019-4856-8de4-37c5df09a995,43.477 -90.258 48.1501 -83.2547,"Spruce Budworm: Michigan, 2014",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,d31c7c09-2019-4856-8de4-37c5df09a995,Dataset,
Polygon,2017-05-12T10:41:20Z,"ENVELOPE(-90.4369, -87.105457, 47.496694, 45.265888)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/ec6a0dfb4ad641428bf0f4f7a9a20d71_0.zip"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/ec6a0dfb4ad641428bf0f4f7a9a20d71_0"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_1939ForestCoverTypes/FeatureServer/0""}",Public,2eff843c-4991-462d-8424-9255957461db,Michigan State,[u'Forestry'],Forest Cover in 1939 in the western Upper Peninsula,2015-12-10,1939,[u'Michigan DNR'],2eff843c-4991-462d-8424-9255957461db,,45.265888 -90.4369 47.496694 -90.4369 47.496694 -87.105457 45.265888 -87.105457 45.265888 -90.4369,1939,,2eff843c-4991-462d-8424-9255957461db,45.265888 -90.4369 47.496694 -87.105457,"Forest Cover Types - West Upper Peninsula: Michigan, 1939",Shapefile,"[u'Upper Peninsula, Michigan, United States', u'Michigan, United States']",State of Michigan Open Data Portal,2eff843c-4991-462d-8424-9255957461db,Dataset,
Line,2017-04-07T12:34:40Z,"ENVELOPE(-90.5567, -82.0701, 48.2841, 41.6324)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/f34a4c83afea4736a003e9f92bb0c6c8_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/2"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/f34a4c83afea4736a003e9f92bb0c6c8_2""}",Public,35685407-6554-4d10-b85a-0a693e47f613,Minnesota,"[u'Inland Waters', u'Hydrology']",Michigan Hydrography Lines,,2015,[u'State of Michigan'],35685407-6554-4d10-b85a-0a693e47f613,,41.6324 -90.5567 48.2841 -90.5567 48.2841 -82.0701 41.6324 -82.0701 41.6324 -90.5567,2015,[u'State of Michigan GIS Open Data'],35685407-6554-4d10-b85a-0a693e47f613,41.6324 -90.5567 48.2841 -82.0701,"Hydrography Lines: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,35685407-6554-4d10-b85a-0a693e47f613,Dataset,
Point,2017-04-07T12:34:54Z,"ENVELOPE(-90.4077, -82.4156, 48.1419, 41.656)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/5c1f42d9514c4ba38c29b50a5dfbd9a4_9.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/public_health/MapServer/9"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/5c1f42d9514c4ba38c29b50a5dfbd9a4_9""}",Public,c3d44372-7251-407b-8e48-3fd0934e3032,Minnesota,"[u'Geoscientific Information', u'Utilities and Communication', u'Inland Waters', u'Groundwater']","The data in these six files is derived from Wellogic, theMichigan Department of Environmental Quality statewide ground water database. The six files combined contain information on over575,000 spatially verified water well records.The six files are intended to provide water well information for wellsin counties clustered by geographic region: Upper Peninsula, Northern LowerPeninsula, East Central Lower Peninsula, West Central Lower Peninsula,Southwest Lower Peninsula and the South Central  Southeastern Lower Peninsula. The files are constructed to be easilymerged, containing the same number and type of attribute fields.Although the derived data in these files represents thebest readily available data, the six files do not represent a complete databaseof all wells or well records in existence. Until January 1, 2000 not all water wellrecords for new wells in Michigan were entered into Wellogic. For wells drilled before 2000 the rate ofinclusion is highly variable from one county to another. Further, there is a quality control check onlocation that may exclude a limited number of wells from Wellogic from the sixfiles made available on this site.More Metadata;",,2015,[u'State of Michigan'],c3d44372-7251-407b-8e48-3fd0934e3032,,41.656 -90.4077 48.1419 -90.4077 48.1419 -82.4156 41.656 -82.4156 41.656 -90.4077,2015,[u'State of Michigan GIS Open Data'],c3d44372-7251-407b-8e48-3fd0934e3032,41.656 -90.4077 48.1419 -82.4156,"Water Wells - South Central and Southeastern Michigan: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,c3d44372-7251-407b-8e48-3fd0934e3032,Dataset,
Line,2017-04-07T12:35:21Z,"ENVELOPE(-90.2195, -82.4227, 46.7902, 41.7071)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/45c3c91882054b688bde241db449aa71_9.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/9"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/45c3c91882054b688bde241db449aa71_9""}",Public,f022f584-38aa-46d7-8a13-9d84a07802cb,Minnesota,"[u'Intelligence and Military', u'Transportation', u'Railroads']",Active railroad tracks from the Michigan Geographic Framework (MGF) base map.,,2015,[u'State of Michigan'],f022f584-38aa-46d7-8a13-9d84a07802cb,,41.7071 -90.2195 46.7902 -90.2195 46.7902 -82.4227 41.7071 -82.4227 41.7071 -90.2195,2015,[u'State of Michigan GIS Open Data'],f022f584-38aa-46d7-8a13-9d84a07802cb,41.7071 -90.2195 46.7902 -82.4227,"Railroads: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,f022f584-38aa-46d7-8a13-9d84a07802cb,Dataset,
Polygon,2017-04-07T12:35:18Z,"ENVELOPE(-90.5567, -82.0649, 48.2841, 41.6321)","{""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/MDOT/mdot_opendata/MapServer/30"",""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/ae387365c550430ebbdc2c54b839030d_30.zip"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/ae387365c550430ebbdc2c54b839030d_30""}",Public,65b4e0c9-4cd1-4bf3-965b-69540fb212be,Minnesota,[u'Intelligence and Military'],"This layer outlines the 10 Neconomic prosperity regionsN in Governor Snyder's Region Prosperity Initiative. The Regional Prosperity Initiative is comprised of two parts, an effort by the State of Michigan to align around a common set of service delivery boundaries to create a better structure for collaboration and a local voluntary grant initiative. This geographic delineation is based on county boundaries at the lowest level. Please see the MDOT Metadata Form for additional information.Update Cycle: Michigan RPI Boundaries are static boundaries.;Coverage: This is the official boundary delineation for Governor Snyders Region Prosperity Initiative (RPI).;Contact:Brad Winkler",2017-02-09,2015,[u'State of Michigan'],65b4e0c9-4cd1-4bf3-965b-69540fb212be,,41.6321 -90.5567 48.2841 -90.5567 48.2841 -82.0649 41.6321 -82.0649 41.6321 -90.5567,2015,[u'State of Michigan GIS Open Data'],65b4e0c9-4cd1-4bf3-965b-69540fb212be,41.6321 -90.5567 48.2841 -82.0649,"Michigan Prosperity Regions: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,65b4e0c9-4cd1-4bf3-965b-69540fb212be,Dataset,
Polygon,2017-04-07T12:35:15Z,"ENVELOPE(-90.0454, -82.2102, 47.4904, 41.7439)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/7bfdeaa5811c44a6b2fa9a0e7166af65_5.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrParksAndRecreation/MapServer/5"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/7bfdeaa5811c44a6b2fa9a0e7166af65_5""}",Public,22ee5635-8f99-4871-8ff3-8c6482ef336a,Minnesota,"[u'Environment', u'Parks']",Michigan State Park Boundaries are managed by the Parks & Rec. Division within the DNR.,,2015,[u'State of Michigan'],22ee5635-8f99-4871-8ff3-8c6482ef336a,,41.7439 -90.0454 47.4904 -90.0454 47.4904 -82.2102 41.7439 -82.2102 41.7439 -90.0454,2015,[u'State of Michigan GIS Open Data'],22ee5635-8f99-4871-8ff3-8c6482ef336a,41.7439 -90.0454 47.4904 -82.2102,"Michigan State Park Boundaries: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,22ee5635-8f99-4871-8ff3-8c6482ef336a,Dataset,
Polygon,2017-04-07T12:35:20Z,"ENVELOPE(-90.0454, -82.2102, 47.4904, 41.7439)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/3e28c59c21de444dabf083283e38f5f2_6.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrHuntableLands/MapServer/6"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/3e28c59c21de444dabf083283e38f5f2_6""}",Public,96c68a10-f1d7-465e-a863-1ea1332814f3,Minnesota,"[u'Economy', u'Hunting']","State Parks Open to Hunting includes lands managed by the Michigan Department of Natural Resources Parks and Recreation Division that are open to public hunting.  Please double check with the appropriate agency for specific rules, regulations, and restrictions.",,2015,[u'State of Michigan'],96c68a10-f1d7-465e-a863-1ea1332814f3,,41.7439 -90.0454 47.4904 -90.0454 47.4904 -82.2102 41.7439 -82.2102 41.7439 -90.0454,2015,[u'State of Michigan GIS Open Data'],96c68a10-f1d7-465e-a863-1ea1332814f3,41.7439 -90.0454 47.4904 -82.2102,"State Parks Huntable Lands: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,96c68a10-f1d7-465e-a863-1ea1332814f3,Dataset,
Polygon,2017-04-07T12:35:01Z,"ENVELOPE(-90.396, -82.1513, 47.4958, 41.6541)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/1c93c259111241ddb75d308c5d3f2704_3.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/dnrRealEstate/FeatureServer/3"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/1c93c259111241ddb75d308c5d3f2704_3""}",Public,5f6b8b30-c25c-4dc5-a02f-5d349d291fb5,Minnesota,[u'Planning and Cadastral'],This dataset covers Michigan Forest Stand treatments.,,2015,[u'State of Michigan'],5f6b8b30-c25c-4dc5-a02f-5d349d291fb5,,41.6541 -90.396 47.4958 -90.396 47.4958 -82.1513 41.6541 -82.1513 41.6541 -90.396,2015,[u'State of Michigan GIS Open Data'],5f6b8b30-c25c-4dc5-a02f-5d349d291fb5,41.6541 -90.396 47.4958 -82.1513,"Michigan DNR Parcels: Michigan, 2015",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,5f6b8b30-c25c-4dc5-a02f-5d349d291fb5,Dataset,
Polygon,2017-04-07T12:34:51Z,"ENVELOPE(-90.5567, -82.0649, 48.2841, 41.6321)","{""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/944639e67a5f4b40a8134f5215da587d_19.zip"",""http://schema.org/downloadUrl"":""http://gis-michigan.opendata.arcgis.com/datasets/944639e67a5f4b40a8134f5215da587d_19.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/19"",""http://schema.org/url"":""http://gis-michigan.opendata.arcgis.com/datasets/944639e67a5f4b40a8134f5215da587d_19""}",Public,e98a616f-9244-401d-9920-8ebb8d6fa765,Minnesota,"[u'Society', u'Demographics', u'Census']","1990 Block Groups from the Michigan Geographic Framework (MGF) base map. Block groups (BGs) are combinations of census blocks within a census tract or BNA that share the same first digit in their identifying numbers. For example, BG 3 within a particular census tract comprises all blocks numbered between 301 and 399. A census tract or BNA contains a maximum of nine BGs. BG90 consists of the 6 digit tract number followed by the 1 digit block group number.",,1990,[u'State of Michigan'],e98a616f-9244-401d-9920-8ebb8d6fa765,,41.6321 -90.5567 48.2841 -90.5567 48.2841 -82.0649 41.6321 -82.0649 41.6321 -90.5567,1990,[u'State of Michigan GIS Open Data'],e98a616f-9244-401d-9920-8ebb8d6fa765,41.6321 -90.5567 48.2841 -82.0649,"Block Groups: Michigan, 1990",Shapefile,"[u'Michigan, United States']",State of Michigan Open Data Portal,e98a616f-9244-401d-9920-8ebb8d6fa765,Dataset,
