layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Point,2017-03-10T15:33:02Z,"ENVELOPE(-92.800415, -92.135476, 45.210113, 44.858116)","{""http://schema.org/url"":""http://sccgis.scccdd.opendata.arcgis.com/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/St_Croix_Addresses_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/de/26/7b/171fde4b1bb7f33880fbc5581a/iso19139.xml""}",Public,de267b17-1fde-4b1b-b7f3-3880fbc5581a,Wisconsin,"[u'Location', u'Street addresses']","This point data layer represents addresses for St. Croix County, Wisconsin in 2016.",2016-06-01,2016,[u'St. Croix County Planning and Land Information'],de267b17-1fde-4b1b-b7f3-3880fbc5581a,,44.858116 -92.800415 45.210113 -92.800415 45.210113 -92.135476 44.858116 -92.135476 44.858116 -92.800415,2016,,de267b17-1fde-4b1b-b7f3-3880fbc5581a,44.858116 -92.800415 45.210113 -92.135476,"Addresses St. Croix County, Wisconsin 2016",Shapefile,"[u'Wisconsin, United States', u'St. Croix County, Wisconsin, United States']",Wisconsin Counties Open Data,de267b17-1fde-4b1b-b7f3-3880fbc5581a,Dataset,
Mixed,2017-03-10T15:33:40Z,"ENVELOPE(-88.546039, -88.058803, 43.199193, 42.835932)","{""http://schema.org/url"":""http://maps.waukeshacounty.opendata.arcgis.com/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waukesha_Roads_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/5c/03/0b/52061b48e689afd4b2a4bfe3fb/iso19139.xml""}",Public,5c030b52-061b-48e6-89af-d4b2a4bfe3fb,Wisconsin,"[u'Transportation', u'Roads', u'Streets']","This line data layer represents roads for Waukesha County, Wisconsin in 2016",2016-06-01,2016,[u'Waukesha County Land Information System'],5c030b52-061b-48e6-89af-d4b2a4bfe3fb,,42.835932 -88.546039 43.199193 -88.546039 43.199193 -88.058803 42.835932 -88.058803 42.835932 -88.546039,2016,,5c030b52-061b-48e6-89af-d4b2a4bfe3fb,42.835932 -88.546039 43.199193 -88.058803,"Roads Waukesha County, Wisconsin 2016",Shapefile,"[u'Wisconsin, United States', u'Waukesha County, Wisconsin, United States']",Wisconsin Counties Open Data,5c030b52-061b-48e6-89af-d4b2a4bfe3fb,Dataset,
Mixed,2017-03-10T15:33:46Z,"ENVELOPE(-92.981569, -86.70844, 47.083097, 42.448039)","{""http://schema.org/url"":""ftp://ftp.datcp.state.wi.us/GIS/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_Nutrient_Mgmt_2015.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/15/ff/1b/d972544011915bc9ad7b53a44b/iso19139.xml""}",Public,15ff1bd9-7254-4011-915b-c9ad7b53a44b,Wisconsin,"[u'Environment', u'Farming', u'Plants', u'Nutrients']","This feature dataset contains the following feature classes: NM_590_FALL_RESTRICT_WEB, NM_590_SOIL, NM_590_SWQMA_1000FT, NM_590_SWQMA_300FT, NM_590_WINT_RESTRICT_WEB, NM_CAFO_FALL_RESTRICT_WEB, NM_CAFO_SWQMA_300FT, NM_TRAIN_TERR. It is a feature dataset within the geodatabase, DATCP_NUTRIENT_MGMT.",2015-11-17,2015,"[u'Wisconsin Department of Agriculture, Trade, and Consumer Protection']",15ff1bd9-7254-4011-915b-c9ad7b53a44b,,42.448039 -92.981569 47.083097 -92.981569 47.083097 -86.70844 42.448039 -86.70844 42.448039 -92.981569,2015,"[u'Wisconsin Department of Agriculture, Trade, and Consumer Protection']",15ff1bd9-7254-4011-915b-c9ad7b53a44b,42.448039 -92.981569 47.083097 -86.70844,"Nutrient Management, Wisconsin 2015",Geodatabase,"[u'Wisconsin, United States']","Wisconsin Department of Agriculture, Trade, and Consumer Protection (DATCP)",15ff1bd9-7254-4011-915b-c9ad7b53a44b,Dataset,
Polygon,2017-03-10T15:33:54Z,"ENVELOPE(-91.632725, -91.133308, 44.591101, 43.960516)","{""http://schema.org/url"":""http://tremplocounty.com/landrecords/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Trempealeau_HydroPoly_2014.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/99/ca/00/c8d0f64cd792966b522d25bd14/iso19139.xml""}",Public,99ca00c8-d0f6-4cd7-9296-6b522d25bd14,Wisconsin,"[u'Inland Waters', u'Hydrography']","This polygon data layer represents hydrography for Trempealeau County, Wisconsin in 2014. It is a feature class within the geodatabase, Trempealeau_HydroPoly_2014.gdb. [Water features such as Lakes, Reservoirs, Wide Streams and River, and Unspecified Open Water features.]",2013-12-29,2014,[u'Trempealeau County Land Records Department'],99ca00c8-d0f6-4cd7-9296-6b522d25bd14,,43.960516 -91.632725 44.591101 -91.632725 44.591101 -91.133308 43.960516 -91.133308 43.960516 -91.632725,2014,[u'Trempealeau County Land Records Department'],99ca00c8-d0f6-4cd7-9296-6b522d25bd14,43.960516 -91.632725 44.591101 -91.133308,"Hydro (Polygon) Trempealeau County, Wisconsin, 2014",Geodatabase,"[u'Trempealeau County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,99ca00c8-d0f6-4cd7-9296-6b522d25bd14,Dataset,
Mixed,2017-03-10T15:33:10Z,"ENVELOPE(-90.312529, -89.59926, 43.644499, 43.146814)","{""http://schema.org/url"":""http://saukgis.maps.arcgis.com/home/index.html"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Sauk_Roads_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/b1/d6/7d/7cc3c04903beb6022e3a8795b8/iso19139.xml""}",Public,b1d67d7c-c3c0-4903-beb6-022e3a8795b8,Wisconsin,"[u'Transportation', u'Roads', u'Streets']","This line data layer represents roads for Sauk County, Wisconsin in 2016. It is a feature class within the geodatabase, Sauk_Roads_2016.gdb.[This feature class contains detailed line work supporting Sauk Counties road network and contains street name, classification, and address range attributes]",2016-06-01,2016,[u'Sauk County Land Information/GIS Department'],b1d67d7c-c3c0-4903-beb6-022e3a8795b8,,43.146814 -90.312529 43.644499 -90.312529 43.644499 -89.59926 43.146814 -89.59926 43.146814 -90.312529,2016,,b1d67d7c-c3c0-4903-beb6-022e3a8795b8,43.146814 -90.312529 43.644499 -89.59926,"Roads Sauk County, Wisconsin 2016",Geodatabase,"[u'Sauk County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,b1d67d7c-c3c0-4903-beb6-022e3a8795b8,Dataset,
Mixed,2017-03-10T15:33:31Z,"ENVELOPE(-90.312659, -89.59899, 43.642355, 43.145061)","{""http://schema.org/url"":""http://saukgis.maps.arcgis.com/home/index.html"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Sauk_Parcels_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/c7/43/64/7ca7c54ac78d0587cf94653e60/iso19139.xml""}",Public,c743647c-a7c5-4ac7-8d05-87cf94653e60,Wisconsin,"[u'Planning and Cadastral', u'Real property']","This polygon data layer represents tax parcels for Sauk County, Wisconsin in 2016. It is a feature class within the geodatabase, Sauk_Parcels_2016.gdb. The features included in this geodatabase are 'AIRPORT', 'FARMLAND', 'FLOODPLAIN', 'GENERAL', and 'SHORELAND'.",2016-06-01,2016,[u'Sauk County Land Information/GIS Department'],c743647c-a7c5-4ac7-8d05-87cf94653e60,,43.145061 -90.312659 43.642355 -90.312659 43.642355 -89.59899 43.145061 -89.59899 43.145061 -90.312659,2016,,c743647c-a7c5-4ac7-8d05-87cf94653e60,43.145061 -90.312659 43.642355 -89.59899,"Parcels Sauk County, Wisconsin 2016",Geodatabase,"[u'Wisconsin, United States', u'Sauk County, Wisconsin, United States']",Wisconsin Counties Open Data,c743647c-a7c5-4ac7-8d05-87cf94653e60,Dataset,
Mixed,2017-03-10T15:33:14Z,"ENVELOPE(-91.624078, -91.126478, 44.609247, 43.965799)","{""http://schema.org/url"":""http://tremplocounty.com/tchome/landrecords/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Trempealeau_HydroLine_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/8d/9e/7a/6ea0454f2897fa03f77b2ef2ce/iso19139.xml""}",Public,8d9e7a6e-a045-4f28-97fa-03f77b2ef2ce,Wisconsin,"[u'Inland Waters', u'Hydrography']","This line data layer represents hydrography for Trempealeau County, Wisconsin in 2016. It is a feature class within the geodatabase, Trempealeau_HydroLine_2016.gdb. The features included in this geodatabase are 'DNR_Hydro_Flowline_24k', 'Streams', and 'Water_Line'.",2016-06-01,2016,[u'Trempealeau County Land Records Department'],8d9e7a6e-a045-4f28-97fa-03f77b2ef2ce,,43.965799 -91.624078 44.609247 -91.624078 44.609247 -91.126478 43.965799 -91.126478 43.965799 -91.624078,2016,,8d9e7a6e-a045-4f28-97fa-03f77b2ef2ce,43.965799 -91.624078 44.609247 -91.126478,"Hydro (Line) Trempealeau County, Wisconsin 2016",Geodatabase,"[u'Wisconsin, United States', u'Trempealeau County, Wisconsin, United States']",Wisconsin Counties Open Data,8d9e7a6e-a045-4f28-97fa-03f77b2ef2ce,Dataset,
Mixed,2017-03-10T15:32:58Z,"ENVELOPE(-89.229429, -88.603987, 44.684148, 44.237574)","{""http://schema.org/url"":""http://data.waupacacounty.opendata.arcgis.com/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waupaca_Zoning_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/df/aa/f5/9bc80c499c9c568b15372ae84c/iso19139.xml""}",Public,dfaaf59b-c80c-499c-9c56-8b15372ae84c,Wisconsin,"[u'Planning and Cadastral', u'Zoning']","This polygon data layer represents zoning for Waupaca County, Wisconsin in 2016. It is a feature class within the geodatabase, Waupaca_Zoning_2016.gdb. The features included in this geodatabse are 'FARMAND', 'FLOODPLAIN', 'GENERAL', and 'SHORELAND'.",2016-06-01,2016,[u'Waupaca County Land Information Office'],dfaaf59b-c80c-499c-9c56-8b15372ae84c,,44.237574 -89.229429 44.684148 -89.229429 44.684148 -88.603987 44.237574 -88.603987 44.237574 -89.229429,2016,,dfaaf59b-c80c-499c-9c56-8b15372ae84c,44.237574 -89.229429 44.684148 -88.603987,"Zoning Waupaca County, Wisconsin 2016",Geodatabase,"[u'Wisconsin, United States', u'Waupaca County, Wisconsin, United States']",Wisconsin Counties Open Data,dfaaf59b-c80c-499c-9c56-8b15372ae84c,Dataset,
Mixed,2017-03-10T15:33:42Z,"ENVELOPE(-88.888025, -88.158211, 43.93883, 43.542255)","{""http://schema.org/url"":""http://www.fdlco.wi.gov/departments/departments-f-m/land-information/data-download"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Fond_du_Lac_Roads_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/63/d5/dd/5df09442d2862baba3dfd97311/iso19139.xml""}",Public,63d5dd5d-f094-42d2-862b-aba3dfd97311,Wisconsin,"[u'Transportation', u'Roads', u'Streets']","This line data layer represents roads for Fond du Lac County, Wisconsin in 2016. It is a feature class within the geodatabase, Fond_du_Lac_Roads_2016.gdb.[The roads layer depicts road centerlines for roads in Fond du Lac County, Wisconsin.]",2016-06-01,2016,[u'Fond du Lac County Land Information Department'],63d5dd5d-f094-42d2-862b-aba3dfd97311,,43.542255 -88.888025 43.93883 -88.888025 43.93883 -88.158211 43.542255 -88.158211 43.542255 -88.888025,2016,,63d5dd5d-f094-42d2-862b-aba3dfd97311,43.542255 -88.888025 43.93883 -88.158211,"Roads Fond du Lac County, Wisconsin 2016",Geodatabase,"[u'Fond du Lac County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,63d5dd5d-f094-42d2-862b-aba3dfd97311,Dataset,
Mixed,2017-03-10T15:33:55Z,"ENVELOPE(-88.073122, -87.831744, 43.195085, 42.839574)","{""http://schema.org/url"":""http://county.milwaukee.gov/mclio/geodata.html"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Milwaukee_Parks_2010.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/6a/af/68/04509e4162acd682eacda3e7d3/iso19139.xml""}",Public,6aaf6804-509e-4162-acd6-82eacda3e7d3,Wisconsin,"[u'Society', u'Parks']","This polygon data layer represents parks for Milwaukee County, Wisconsin in 2010. It is a feature class within the geodatabase Milwaukee_Parks_2010.gdb. The features included in this geodatabase are 'PRK_MCAMLIS_TOPO', 'PRK_MCAMLIS_TOPO_PT', and 'PRK_MCAMLIS_TOPO_TXT'.",2010-01-01,2010,[u'Milwaukee County Land Information Office'],6aaf6804-509e-4162-acd6-82eacda3e7d3,,42.839574 -88.073122 43.195085 -88.073122 43.195085 -87.831744 42.839574 -87.831744 42.839574 -88.073122,2010,,6aaf6804-509e-4162-acd6-82eacda3e7d3,42.839574 -88.073122 43.195085 -87.831744,"Parks Milwaukee County, Wisconsin 2010",Geodatabase,"[u'Wisconsin, United States', u'Milwaukee County, Wisconsin, United States']",Wisconsin Counties Open Data,6aaf6804-509e-4162-acd6-82eacda3e7d3,Dataset,
Mixed,2017-03-10T15:33:18Z,"ENVELOPE(-90.320485, -89.1587, 45.134135, 44.679982)","{""http://schema.org/url"":""http://www.co.marathon.wi.us/Departments/ConservationPlanningZoning/GEOServices/GeographicInformationSystem%28GIS%29/GISData.aspx"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Marathon_Trails_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/98/b8/bc/3aa7494e6ebec7258042848417/iso19139.xml""}",Public,98b8bc3a-a749-4e6e-bec7-258042848417,Wisconsin,"[u'Transportation', u'Society', u'Recreation', u'Trails']","This line data layer represents trails for Marathon County, Wisconsin in 2016. It is a feature class within the geodatabase, Marathon_Trails_2016.gdb. The features included in this geodatabase are 'bike_routes_mpo', 'forestry_trails', 'ice_age_trail', 'mountain_bay_trail', and 'snowmobile_trails'.",2016-06-01,2016,"[u'Marathon County Conservation, Planning and Zoning']",98b8bc3a-a749-4e6e-bec7-258042848417,,44.679982 -90.320485 45.134135 -90.320485 45.134135 -89.1587 44.679982 -89.1587 44.679982 -90.320485,2016,,98b8bc3a-a749-4e6e-bec7-258042848417,44.679982 -90.320485 45.134135 -89.1587,"Trails Marathon County, Wisconsin 2016",Geodatabase,"[u'Marathon County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,98b8bc3a-a749-4e6e-bec7-258042848417,Dataset,
Mixed,2017-03-10T15:33:26Z,"ENVELOPE(-90.320409, -89.723264, 44.685031, 44.248715)","{""http://schema.org/url"":""http://www.co.wood.wi.us/Departments/PZ/LandRecords.aspx"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Wood_Parks_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/e4/1b/8b/fafadf4e8b84d5190950a65d5a/iso19139.xml""}",Public,e41b8bfa-fadf-4e8b-84d5-190950a65d5a,Wisconsin,"[u'Society', u'Parks', u'Recreation']","This polygon data layer represents parks for Wood County, Wisconsin in 2016. It is a feature class within the geodatabase, Wood_Parks_2016.gdb.",2016-07-07,2016,[u'Wood County Land Information Office'],e41b8bfa-fadf-4e8b-84d5-190950a65d5a,,44.248715 -90.320409 44.685031 -90.320409 44.685031 -89.723264 44.248715 -89.723264 44.248715 -90.320409,2016,,e41b8bfa-fadf-4e8b-84d5-190950a65d5a,44.248715 -90.320409 44.685031 -89.723264,"Parks Wood County, Wisconsin 2016",Geodatabase,"[u'Wood County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,e41b8bfa-fadf-4e8b-84d5-190950a65d5a,Dataset,
Point,2017-03-10T15:33:05Z,"ENVELOPE(-92.944498, -86.767036, 46.952073, 42.461837)","{""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/forestry/"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/de/e5/89/ee1cb64fd1b17b41e3a399539e/iso19139.xml""}",Public,dee589ee-1cb6-4fd1-b17b-41e3a399539e,Wisconsin,"[u'Planning and Cadastral', u'Biota', u'Forest management']","Tax Law POINT is a generalized point representation of lands enrolled in the Managed Forest and Forest Crop Law Programs, collectively referred to as Tax Law Layers. Points are located at the center point of each 40-acre quarter-quarter section in which land is enrolled. Acreage enrolled from fractional or government lots are located either to the most approximate QQ, Q or S as possible. (Enrolled parcels are represented by the PLSS shape they lie within; however, the actual size of the enrolled property may be as small as 10 acres.)",2015-10-12,2015,[u'Wisconsin Department of Natural Resources'],dee589ee-1cb6-4fd1-b17b-41e3a399539e,,42.461837 -92.944498 46.952073 -92.944498 46.952073 -86.767036 42.461837 -86.767036 42.461837 -92.944498,2015,,dee589ee-1cb6-4fd1-b17b-41e3a399539e,42.461837 -92.944498 46.952073 -86.767036,"Forest Tax Law Points, Wisconsin 2015",Geodatabase,"[u'Wisconsin, United States']",Wisconsin Department of Natural Resources (DNR),dee589ee-1cb6-4fd1-b17b-41e3a399539e,Dataset,
Polygon,2017-03-10T15:32:51Z,"ENVELOPE(-90.312654, -89.599712, 43.642194, 43.145736)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Sauk_Parcels_2015.zip"",""http://schema.org/url"":""http://saukgis.maps.arcgis.com/home/index.html"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/6b/9a/1b/863ecd47b3aa34528d00ff0616/iso19139.xml""}",Public,6b9a1b86-3ecd-47b3-aa34-528d00ff0616,Wisconsin,"[u'Planning and Cadastral', u'Real property']","This polygon data layer represents tax parcels for Sauk County, Wisconsin in 2015.",2014-12-26,2015,[u'Sauk County Land Information/GIS Department'],6b9a1b86-3ecd-47b3-aa34-528d00ff0616,,43.145736 -90.312654 43.642194 -90.312654 43.642194 -89.599712 43.145736 -89.599712 43.145736 -90.312654,2015,[u'Sauk County Land Information/GIS Department'],6b9a1b86-3ecd-47b3-aa34-528d00ff0616,43.145736 -90.312654 43.642194 -89.599712,"Parcels Sauk County, Wisconsin, 2015",Shapefile,"[u'Sauk County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,6b9a1b86-3ecd-47b3-aa34-528d00ff0616,Dataset,
Polygon,2017-03-10T15:33:46Z,"ENVELOPE(-92.889433, -86.763988, 47.080772, 42.491912)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_StateAssemblyDistricts_2016.zip"",""http://schema.org/url"":""http://legis.wisconsin.gov/ltsb/gis/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/76/f7/e3/5926974c02b12b8e8b79cd1bba/iso19139.xml""}",Public,76f7e359-2697-4c02-b12b-8e8b79cd1bba,Wisconsin,"[u'Boundaries', u'Voting', u'Election districts', u'Legislative districts']",This polygon data layer represents State Assembly Districts for Wisconsin in 2016.,2016-02-25,2016,[u'WI Legislative Technology Services Bureau'],76f7e359-2697-4c02-b12b-8e8b79cd1bba,,42.491912 -92.889433 47.080772 -92.889433 47.080772 -86.763988 42.491912 -86.763988 42.491912 -92.889433,2016,[u'WI Legislative Technology Services Bureau'],76f7e359-2697-4c02-b12b-8e8b79cd1bba,42.491912 -92.889433 47.080772 -86.763988,"State Assembly Districts, Wisconsin 2016",Shapefile,"[u'Wisconsin, United States']",Wisconsin Legislative Technology Services (LTSB),76f7e359-2697-4c02-b12b-8e8b79cd1bba,Dataset,
Mixed,2017-03-10T15:34:01Z,"ENVELOPE(-91.510941, -91.204849, 44.583007, 43.997619)","{""http://schema.org/url"":""http://www.tremplocounty.com/tchome/landrecords/data.aspx"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Trempealeau_Trails_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a9/db/a6/79e099495498ec9c091fc0914e/iso19139.xml""}",Public,a9dba679-e099-4954-98ec-9c091fc0914e,Wisconsin,"[u'Society', u'Parks', u'Recreation']","This polygon data layer represents parks for Trempealeau County, Wisconsin in 2016. It is a feature class within the geodatabase, Trempealeau_Parks_2016.gdb.",2016-06-01,2016,[u'Trempealeau County Land Records Department'],a9dba679-e099-4954-98ec-9c091fc0914e,,43.997619 -91.510941 44.583007 -91.510941 44.583007 -91.204849 43.997619 -91.204849 43.997619 -91.510941,2016,,a9dba679-e099-4954-98ec-9c091fc0914e,43.997619 -91.510941 44.583007 -91.204849,"Parks Trempealeau County, Wisconsin 2016",Geodatabase,"[u'Trempealeau County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,a9dba679-e099-4954-98ec-9c091fc0914e,Dataset,
Polygon,2017-03-10T15:32:55Z,"ENVELOPE(-92.295833, -91.547693, 46.757784, 46.156737)","{""http://schema.org/url"":""http://www.ci.superior.wi.us/index.aspx?NID=474"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Douglas_Hydro_Lakes_2014.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/51/02/75/874d164631b7f7d43705b16033/iso19139.xml""}",Public,51027587-4d16-4631-b7f7-d43705b16033,Wisconsin,"[u'Inland Waters', u'Hydrography']","This polygon data layer represents lake hydrography for Douglas County, Wisconsin in 2014. [Douglas County Lakes/Waterbodies and Lakes Classifications]",2013-12-29,2014,[u'Douglas County Land Records Department'],51027587-4d16-4631-b7f7-d43705b16033,,46.156737 -92.295833 46.757784 -92.295833 46.757784 -91.547693 46.156737 -91.547693 46.156737 -92.295833,2014,[u'Douglas County Land Records Department'],51027587-4d16-4631-b7f7-d43705b16033,46.156737 -92.295833 46.757784 -91.547693,"Hydro (Lakes) Douglas County, Wisconsin, 2014",Shapefile,"[u'Douglas County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,51027587-4d16-4631-b7f7-d43705b16033,Dataset,
Mixed,2017-03-10T15:33:49Z,"ENVELOPE(-88.545862, -88.136769, 43.197679, 42.837462)","{""http://schema.org/url"":""http://maps.waukeshacounty.opendata.arcgis.com/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waukesha_Zoning_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/1a/63/10/19f100432cad5e15ef7de191bf/iso19139.xml""}",Public,1a631019-f100-432c-ad5e-15ef7de191bf,Wisconsin,"[u'Planning and Cadastral', u'Zoning']","This polygon data layer represents zoning for Waukesha County, Wisconsin in 2016. It is a feature class within the geodatabase, Waukesha_Zoning_2016.gdb. The features included in this geodatabase are 'AIRPORT' and 'GENERAL'.",2016-06-01,2016,[u'Waukesha County Land Information System'],1a631019-f100-432c-ad5e-15ef7de191bf,,42.837462 -88.545862 43.197679 -88.545862 43.197679 -88.136769 42.837462 -88.136769 42.837462 -88.545862,2016,,1a631019-f100-432c-ad5e-15ef7de191bf,42.837462 -88.545862 43.197679 -88.136769,"Zoning Waukesha County, Wisconsin 2016",Geodatabase,"[u'Wisconsin, United States', u'Waukesha County, Wisconsin, United States']",Wisconsin Counties Open Data,1a631019-f100-432c-ad5e-15ef7de191bf,Dataset,
Polygon,2017-03-10T15:33:36Z,"ENVELOPE(-92.889337, -86.763988, 47.080713, 42.49193)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_MunicipalWards_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/85/58/16/7f68b040ada8bf27ba16f4ecc8/iso19139.xml"",""http://schema.org/url"":""http://legis.wisconsin.gov/ltsb/gis/data/""}",Public,8558167f-68b0-40ad-a8bf-27ba16f4ecc8,Wisconsin,"[u'Boundaries', u'Voting', u'Wards', u'Political science', u'Election districts']",This polygon data layer represents municipal wards in Wisconsin in 2016.,2016-02-08,2016,[u'WI Legislative Technology Services Bureau'],8558167f-68b0-40ad-a8bf-27ba16f4ecc8,,42.49193 -92.889337 47.080713 -92.889337 47.080713 -86.763988 42.49193 -86.763988 42.49193 -92.889337,2016,[u'WI Legislative Technology Services Bureau'],8558167f-68b0-40ad-a8bf-27ba16f4ecc8,42.49193 -92.889337 47.080713 -86.763988,"Municipal Wards, Wisconsin 2016",Shapefile,"[u'Wisconsin, United States']",Wisconsin Legislative Technology Services (LTSB),8558167f-68b0-40ad-a8bf-27ba16f4ecc8,Dataset,
Polygon,2017-03-10T15:33:21Z,"ENVELOPE(-92.963766, -86.70496, 47.082579, 42.457929)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_SoilAssociations_2008.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/gcsm/"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/fa/50/2e/a80ab645748e0c58a63e8e72c7/iso19139.xml""}",Public,fa502ea8-0ab6-4574-8e0c-58a63e8e72c7,Wisconsin,"[u'Geoscientific Information', u'Farming', u'Landscapes', u'Pedology', u'Soils', u'Soil types', u'Soil associations']","This layer consists of a polygon layer at 1:250,000 scale (WI_SoilAssociations_2008N/NsasppolyN) used in preparing the GCSM, and containing information on Wisconsin soils. This layer includes data about soil associations. By definition, a soil association is a landscape that has a distinctive proportional pattern of soils; it normally consists of one or more major soils and at least one minor soil, and is named for the major soil. The soil associations layer was digitized from the 1:250,000-scale compilation sheets of a 1968 soils map of Wisconsin (Hole et. al). The soil associations in this coverage were subsequently grouped into 4 Nsoil characteristicsN categories in the layer NWI_SoilCharacteristics_2008N/NschppolyN, for use in the GCSM. For the purposes of the GCSM, soil depth was considered to extend from the land surface to 5 feet below the land surface.",2008-05-28,2008,[u'Wisconsin Department of Natural Resources'],fa502ea8-0ab6-4574-8e0c-58a63e8e72c7,,42.457929 -92.963766 47.082579 -92.963766 47.082579 -86.70496 42.457929 -86.70496 42.457929 -92.963766,2008,[u'Wisconsin Department of Natural Resources'],fa502ea8-0ab6-4574-8e0c-58a63e8e72c7,42.457929 -92.963766 47.082579 -86.70496,"Soil Associations, Wisconsin 2008",Shapefile,"[u'Wisconsin, United States']",Wisconsin Department of Natural Resources (DNR),fa502ea8-0ab6-4574-8e0c-58a63e8e72c7,Dataset,
