layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Mixed,2017-04-05T13:35:47Z,"ENVELOPE(-96.6779, -90.06, 43.5411, 40.3463)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/a1071636ac0248f8b049c0098803bbdd_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a4/69/ed/ee76a348bebb33c76fcd7d804d/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis.iowadot.gov/public/rest/services/Transit/Regional_Transit_Areas/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/a1071636ac0248f8b049c0098803bbdd_0.zip""}",Public,a469edee-76a3-48be-bb33-c76fcd7d804d,Iowa,[u'Transportation'],Locations of the regional/rural transit agencies in Iowa including DART (Des Moines Regional Transit).,2016-08-19,2016,[u'Iowa Department of Transportation'],a469edee-76a3-48be-bb33-c76fcd7d804d,,40.3463 -96.6779 43.5411 -96.6779 43.5411 -90.06 40.3463 -90.06 40.3463 -96.6779,2016,[u'Iowa DOT Open Data Portal'],RegionalTransitAreas_shp,40.3463 -96.6779 43.5411 -90.06,Regional Transit Areas: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),a469edee-76a3-48be-bb33-c76fcd7d804d,Dataset,
Mixed,2017-04-05T13:35:15Z,"ENVELOPE(-95.8984, -90.9867, 43.2925, 40.7395)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/bcd5d47c669c431694364fdd0c08f5db_1"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/5f/4f/49/b882d8458ea96fff33fb7b6f97/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/8lRhdTsQyJpO52F1/ArcGIS/rest/services/SF257_Projects/FeatureServer/1"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/bcd5d47c669c431694364fdd0c08f5db_1.zip""}",Public,5f4f49b8-82d8-458e-a96f-ff33fb7b6f97,Iowa,[u'Transportation'],Highway projects added to the State of Iowa Five Year Program with funds generated from Senate File 257.,2016-06-17,2016,[u'Iowa Department of Transportation'],5f4f49b8-82d8-458e-a96f-ff33fb7b6f97,,40.7395 -95.8984 43.2925 -95.8984 43.2925 -90.9867 40.7395 -90.9867 40.7395 -95.8984,2016,[u'Iowa DOT Open Data Portal'],SF257HighwayProjects_shp,40.7395 -95.8984 43.2925 -90.9867,SF257 Highway Projects: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),5f4f49b8-82d8-458e-a96f-ff33fb7b6f97,Dataset,
Mixed,2017-04-05T13:35:09Z,"ENVELOPE(-96.6465, -90.0787, 43.5218, 40.3502)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/478dd7c5d52e48d995fc6fc30875873f_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/ee/39/b0/66ca8a47d8a1f45b2c7812a53c/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/8lRhdTsQyJpO52F1/ArcGIS/rest/services/SF257/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/478dd7c5d52e48d995fc6fc30875873f_0.zip""}",Public,ee39b066-ca8a-47d8-a1f4-5b2c7812a53c,Iowa,[u'Transportation'],Data depicting FY 2016 breakdown of city funding generated from Senate File 257.,2016-06-15,2016,[u'Iowa Department of Transportation'],ee39b066-ca8a-47d8-a1f4-5b2c7812a53c,,40.3502 -96.6465 43.5218 -96.6465 43.5218 -90.0787 40.3502 -90.0787 40.3502 -96.6465,2016,[u'Iowa DOT Open Data Portal'],SF257CityFunding_shp,40.3502 -96.6465 43.5218 -90.0787,SF257 City Funding: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),ee39b066-ca8a-47d8-a1f4-5b2c7812a53c,Dataset,
Mixed,2017-04-05T13:35:15Z,"ENVELOPE(-95.78245, -90.366103, 41.703783, 41.290764)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/9e9be582c0734e98ba3b9b5bddf866b0_1"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/2c/0c/57/25fd2f4f06a582992469056a7a/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/8lRhdTsQyJpO52F1/ArcGIS/rest/services/I80PELResources/FeatureServer/1"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/9e9be582c0734e98ba3b9b5bddf866b0_1.zip""}",Public,2c0c5725-fd2f-4f06-a582-992469056a7a,Iowa,[u'Transportation'],This map shows known or potential stream resources within the I-80 Planning and Environmental Linkage (PEL) Study Area. The Planning and Environmental Linkage (PEL) study is being conducted by the Office of Location and Environment.,2016-06-13,2016,[u'Iowa Department of Transportation'],2c0c5725-fd2f-4f06-a582-992469056a7a,,41.290764 -95.78245 41.703783 -95.78245 41.703783 -90.366103 41.290764 -90.366103 41.290764 -95.78245,2016,[u'Iowa DOT Open Data Portal'],I80PELResourcesStreams_shp,41.290764 -95.78245 41.703783 -90.366103,I-80 Planning and Environmental Linkage (PEL) Resources - Streams: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),2c0c5725-fd2f-4f06-a582-992469056a7a,Dataset,
Point,2017-04-05T13:35:27Z,"ENVELOPE(-96.600755, -90.242488, 43.502095, 40.351681)","{""http://schema.org/downloadUrl"":""ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/Transportation/airports.zip"",""http://schema.org/url"":""ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/1b/2b/3f/717354434996bd59cbf050a08d/iso19139.xml""}",Public,1b2b3f71-7354-4349-96bd-59cbf050a08d,Iowa,"[u'Structure', u'Transportation', u'Airports']",Iowa: Landing facilities in the state of Iowa as supplied by the FAA,2016-05,1994,[u'Tom Dewitte'],1b2b3f71-7354-4349-96bd-59cbf050a08d,,40.351681 -96.600755 43.502095 -96.600755 43.502095 -90.242488 40.351681 -90.242488 40.351681 -96.600755,1994,"[u'Army Corp of Engineers, Rock Island District']",,40.351681 -96.600755 43.502095 -90.242488,"Iowa: Landing facilities as supplied by the FAA: Iowa, 1994",Shapefile,"[u'Iowa, United States']",Iowa Department of Natural Resources (DNR),1b2b3f71-7354-4349-96bd-59cbf050a08d,Dataset,
Mixed,2017-04-05T13:35:55Z,"ENVELOPE(-96.6778, -90.0599, 43.5413, 40.3461)","{""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/d6/05/1e/53357c4be1a40f62e3f7a42928/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis.iowadot.gov/public/rest/services/Boundaries/Political_Boundaries/FeatureServer/1"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/8b6f454d5c214329a6a97ecb982e8ace_1.zip""}",Public,d6051e53-357c-4be1-a40f-62e3f7a42928,Iowa,[u'Transportation'],Iowa State Senate Boundaries from 2012.,2016-06-16,2016,[u'Iowa Department of Transportation'],d6051e53-357c-4be1-a40f-62e3f7a42928,,40.3461 -96.6778 43.5413 -96.6778 43.5413 -90.0599 40.3461 -90.0599 40.3461 -96.6778,2016,[u'Iowa DOT Open Data Portal'],IowaStateSenateBoundaries_shp,40.3461 -96.6778 43.5413 -90.0599,"Iowa State Senate Boundaries: Iowa, 2012",Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),d6051e53-357c-4be1-a40f-62e3f7a42928,Dataset,
Mixed,2017-04-05T13:35:46Z,"ENVELOPE(-98.0603, -88.6958, 44.7899, 39.0151)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_24"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/70/c8/14/8c56fd4d9b966f03e20500f63e/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement/FeatureServer/24"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_24.zip""}",Public,70c8148c-56fd-4d9b-966f-03e20500f63e,Iowa,[u'Transportation'],"The Pavement Management Information Systems (PMIS) from 2011 through 2015 contains various levels of data on the pavement condition and history of Iowa Interstate and Primary routes. The data was collected by a 3rd party vendor and processed by the Iowa Department of Transportation. Starting in 2013, the data is reported in English Units instead of Metric Units.",2015-11-10,2015,[u'Iowa Department of Transportation'],70c8148c-56fd-4d9b-966f-03e20500f63e,,39.0151 -98.0603 44.7899 -98.0603 44.7899 -88.6958 39.0151 -88.6958 39.0151 -98.0603,2015,[u'Iowa DOT Open Data Portal'],PMIS2015_shp,39.0151 -98.0603 44.7899 -88.6958,"PMIS: Iowa, 2015",Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),70c8148c-56fd-4d9b-966f-03e20500f63e,Dataset,
Line,2017-04-05T13:35:18Z,"ENVELOPE(-96.6395, -90.1402, 43.5011, 40.3756)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/808a67bdcaaa4707bf3f1641f0179fe2_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/9f/c6/ef/b31c0043ec93bb45393999039d/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis.iowadot.gov/public/rest/services/Boundaries/Iowa_State_Boundary/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/808a67bdcaaa4707bf3f1641f0179fe2_0.zip""}",Public,9fc6efb3-1c00-43ec-93bb-45393999039d,Iowa,[u'Boundaries'],Iowa State Border for use by Iowa DOT. May not reflect legal boundary.,2015-12-07,2015,[u'Iowa Department of Transportation'],9fc6efb3-1c00-43ec-93bb-45393999039d,,40.3756 -96.6395 43.5011 -96.6395 43.5011 -90.1402 40.3756 -90.1402 40.3756 -96.6395,2015,[u'Iowa DOT Open Data Portal'],StateofIowaBoundary_shp,40.3756 -96.6395 43.5011 -90.1402,State of Iowa Boundary: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),9fc6efb3-1c00-43ec-93bb-45393999039d,Dataset,
Mixed,2017-04-05T13:35:59Z,"ENVELOPE(-96.6695, -90.0866, 43.5389, 40.3572)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/cf13ea3e6e804d11bed42d6d968428ae_3"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/27/5b/77/2be34b4e6ea6847245113e6837/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis.iowadot.gov/public/rest/services/Traffic_Safety/Access_Priority_Classification/FeatureServer/3"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/cf13ea3e6e804d11bed42d6d968428ae_3.zip""}",Public,275b772b-e34b-4e6e-a684-7245113e6837,Iowa,[u'Transportation'],The Iowa DOT has established an access management policy to control access to the Primary Highway System. Access Priority Level 4 is for two-lane rural highways with fewer limitations on access - 600/300 foot minimum between accesses.,2016-06-16,2016,[u'Iowa Department of Transportation'],275b772b-e34b-4e6e-a684-7245113e6837,,40.3572 -96.6695 43.5389 -96.6695 43.5389 -90.0866 40.3572 -90.0866 40.3572 -96.6695,2016,[u'Iowa DOT Open Data Portal'],HighwayAccessManagementPriority4_shp,40.3572 -96.6695 43.5389 -90.0866,Highway Access Management - Priority 4: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),275b772b-e34b-4e6e-a684-7245113e6837,Dataset,
Point,2017-04-05T13:36:01Z,"ENVELOPE(-97.3001, -89.197, 44.0521, 39.9267)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/f0deabfb6cde4b388a69c978f4d631fa_3"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/26/91/0e/6e631044e3a843035364b92baa/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.iowadot.gov/public/rest/services/Maintenance/RWIS_Live/MapServer/3"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/f0deabfb6cde4b388a69c978f4d631fa_3.zip""}",Public,26910e6e-6310-44e3-a843-035364b92baa,Iowa,[u'Transportation'],Live Roadway Weather Information System (RWIS) data feed- subsurface temperatures at RWIS stations.,2016-06-17,2016,[u'Iowa Department of Transportation'],26910e6e-6310-44e3-a843-035364b92baa,,39.9267 -97.3001 44.0521 -97.3001 44.0521 -89.197 39.9267 -89.197 39.9267 -97.3001,2016,[u'Iowa DOT Open Data Portal'],RWISDataSubsurfaceTemperatures_shp,39.9267 -97.3001 44.0521 -89.197,RWIS Data - Subsurface Temperatures: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),26910e6e-6310-44e3-a843-035364b92baa,Dataset,
Mixed,2017-04-05T13:35:20Z,"ENVELOPE(-95.7978, -90.3513, 41.7212, 41.2738)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/e18cae52351f48d288be413aa4043a47_9"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/58/04/86/e4bfdd446791a3b14a8faa5c9c/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/8lRhdTsQyJpO52F1/ArcGIS/rest/services/I80PELResources/FeatureServer/9"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/e18cae52351f48d288be413aa4043a47_9.zip""}",Public,580486e4-bfdd-4467-91a3-b14a8faa5c9c,Iowa,[u'Transportation'],This map shows known or potential floodplain resources within the I-80 Planning and Environmental Linkage (PEL) Study Area. The Planning and Environmental Linkage (PEL) study is being conducted by the Office of Location and Environment.,2016-06-16,2016,[u'Iowa Department of Transportation'],580486e4-bfdd-4467-91a3-b14a8faa5c9c,,41.2738 -95.7978 41.7212 -95.7978 41.7212 -90.3513 41.2738 -90.3513 41.2738 -95.7978,2016,[u'Iowa DOT Open Data Portal'],I80PELResourcesFloodplains_shp,41.2738 -95.7978 41.7212 -90.3513,I-80 Planning and Environmental Linkage (PEL) Resources - Floodplains: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),580486e4-bfdd-4467-91a3-b14a8faa5c9c,Dataset,
Mixed,2017-04-05T13:35:28Z,"ENVELOPE(-96.6695, -90.0866, 43.5389, 40.3572)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/1a6ee461a1774ec7a192f204c6f6ce93_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/3a/3e/9b/464ec4475fbf2dfb996bc5d6ef/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis.iowadot.gov/public/rest/services/Traffic_Safety/Access_Priority_Classification/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/1a6ee461a1774ec7a192f204c6f6ce93_0.zip""}",Public,3a3e9b46-4ec4-475f-bf2d-fb996bc5d6ef,Iowa,[u'Transportation'],The Iowa DOT has established an access management policy to control access to the Primary Highway System. Access Priority Level 1 is for four-lane freeways with access allowed only at interchanges - no direct accesses allowed.,2016-06-16,2016,[u'Iowa Department of Transportation'],3a3e9b46-4ec4-475f-bf2d-fb996bc5d6ef,,40.3572 -96.6695 43.5389 -96.6695 43.5389 -90.0866 40.3572 -90.0866 40.3572 -96.6695,2016,[u'Iowa DOT Open Data Portal'],HighwayAccessManagementPriority1_shp,40.3572 -96.6695 43.5389 -90.0866,Highway Access Management - Priority 1: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),3a3e9b46-4ec4-475f-bf2d-fb996bc5d6ef,Dataset,
Point,2017-04-05T13:35:25Z,"ENVELOPE(-96.4181715889465, -90.1884476865272, 43.4440148998935, 40.630022899663)","{""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/7d/f9/ce/46dad242c3976a13bd20fcb21b/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/DLSv2/FeatureServer/2"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/9d3e91bba2eb467bad2cec723675fbc0_2.zip""}",Public,7df9ce46-dad2-42c3-976a-13bd20fcb21b,Iowa,[u'Transportation'],"Locations to obtain, renew, or modify an Iowa Driver's License.",2016-08-19,2016,[u'Iowa Department of Transportation'],7df9ce46-dad2-42c3-976a-13bd20fcb21b,,40.630022899663 -96.4181715889465 43.4440148998935 -96.4181715889465 43.4440148998935 -90.1884476865272 40.630022899663 -90.1884476865272 40.630022899663 -96.4181715889465,2016,[u'Iowa DOT Open Data Portal'],RenewalKiosks_shp,40.630022899663 -96.4181715889465 43.4440148998935 -90.1884476865272,Renewal Kiosks: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),7df9ce46-dad2-42c3-976a-13bd20fcb21b,Dataset,
Point,2017-04-05T13:35:46Z,"ENVELOPE(-96.246882, -90.111888, 43.379875, 40.601746)","{""http://schema.org/downloadUrl"":""ftp://ftp.igsb.uiowa.edu/gis_library/ia_state/infrastructure/facilities/bed_breakfast.zip"",""http://schema.org/url"":""ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/3d/f8/12/047d374e0f91d320d2ffad6d96/iso19139.xml""}",Public,3df81204-7d37-4e0f-91d3-20d2ffad6d96,Iowa,"[u'Structure', u'History', u'Bed And Breakfast', u'Facility']",This dataset was created by the Iowa Natural Heritage Foundation in cooperation with Bed & Breakfast Association members. It is a statewide distribution of Iowa bed & breakfast lodgings.,2016-05,2007,[u'Iowa Natural Heritage Foundation'],3df81204-7d37-4e0f-91d3-20d2ffad6d96,,40.601746 -96.246882 43.379875 -96.246882 43.379875 -90.111888 40.601746 -90.111888 40.601746 -96.246882,2007,"[u'Iowa Geological Survey, DNR']",,40.601746 -96.246882 43.379875 -90.111888,"Bed & Breakfast Lodgings: Iowa, 2007",Shapefile,"[u'Iowa, United States']",Iowa Department of Natural Resources (DNR),3df81204-7d37-4e0f-91d3-20d2ffad6d96,Dataset,
Mixed,2017-04-05T13:35:40Z,"ENVELOPE(-96.4046, -90.4347, 43.2091, 40.5375)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/099cabe465db491b9a7212ff7f11438b_3"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/db/41/b9/1d0f34405a99df510d2c5f7feb/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis.iowadot.gov/public/rest/services/Traffic/AADT_Turning_Traffic/FeatureServer/3"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/099cabe465db491b9a7212ff7f11438b_3.zip""}",Public,db41b91d-0f34-405a-99df-510d2c5f7feb,Iowa,[u'Transportation'],"Iowa turning traffic data (AADT) for intersections on the primary, secondary and municipal roadway systems for 2012. The state is divided into 4 quadrants and each quadrant is counted every 4 years.The Turning Movements application includes all AADT Turning Traffic data for years 1998-2015 and can be found on the Iowa DOT Interactive Map Portal.",2016-09-29,2016,[u'Iowa Department of Transportation'],db41b91d-0f34-405a-99df-510d2c5f7feb,,40.5375 -96.4046 43.2091 -96.4046 43.2091 -90.4347 40.5375 -90.4347 40.5375 -96.4046,2016,[u'Iowa DOT Open Data Portal'],AADTTurningTraffic2012_shp,40.5375 -96.4046 43.2091 -90.4347,"Annual Average Daily Traffic (AADT) Turning Traffic: Iowa, 2012",Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),db41b91d-0f34-405a-99df-510d2c5f7feb,Dataset,
Point,2017-04-05T13:34:55Z,"ENVELOPE(-96.509609, -90.111603, 43.476551, 40.532966)","{""http://schema.org/url"":""ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/6c/91/3d/5b44844b5ab09db02ba5cb39e7/iso19139.xml""}",Public,6c913d5b-4484-4b5a-b09d-b02ba5cb39e7,Iowa,"[u'Utilities and Communication', u'Natural Gas']","The data set includes information about Iowa's municipally owned natural gas utilities. Information includes name of each municipal gas utility, address, and number of gas meters the utility has.",2007-05-22,2006,"[u'Tommi Makila, Iowa Association of Municipal Utilities']",6c913d5b-4484-4b5a-b09d-b02ba5cb39e7,,40.532966 -96.509609 43.476551 -96.509609 43.476551 -90.111603 40.532966 -90.111603 40.532966 -96.509609,2006,"[u'Iowa Geological Survey, DNR']",,40.532966 -96.509609 43.476551 -90.111603,"Iowa Natural Gas Municipal Utilities: Iowa, 2006",Shapefile,"[u'Iowa, United States']",Iowa Department of Natural Resources (DNR),6c913d5b-4484-4b5a-b09d-b02ba5cb39e7,Dataset,
Mixed,2017-04-05T13:35:33Z,"ENVELOPE(-98.0341453776916, -88.6695641096181, 44.4142760222165, 38.6040846146332)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/860824e79d484e43b1ef11a7f74532cd_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/3e/70/5e/618d2a47d2983cf266be76b007/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/LDP/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/860824e79d484e43b1ef11a7f74532cd_0.zip""}",Public,3e705e61-8d2a-47d2-983c-f266be76b007,Iowa,[u'Transportation'],Low distortion projection zones for the State of Iowa. More information can be found on the Iowa Regional Coordinate System Website.,2016-06-16,2016,[u'Iowa Department of Transportation'],3e705e61-8d2a-47d2-983c-f266be76b007,,38.6040846146332 -98.0341453776916 44.4142760222165 -98.0341453776916 44.4142760222165 -88.6695641096181 38.6040846146332 -88.6695641096181 38.6040846146332 -98.0341453776916,2016,[u'Iowa DOT Open Data Portal'],LowDistortionProjectionBoundaries_shp,38.6040846146332 -98.0341453776916 44.4142760222165 -88.6695641096181,Low Distortion Projection Boundaries: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),3e705e61-8d2a-47d2-983c-f266be76b007,Dataset,
Mixed,2017-04-05T13:35:56Z,"ENVELOPE(-96.6691, -90.0837, 43.5375, 40.3561)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/51a736ffa5e04515a03f8de419a2ea08_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/7d/7d/97/8d22514080aa4841d722f8f3e3/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis.iowadot.gov/public/rest/services/Bridges_Structures/Bridges/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/51a736ffa5e04515a03f8de419a2ea08_0.zip""}",Public,7d7d978d-2251-4080-aa48-41d722f8f3e3,Iowa,[u'Transportation'],"Authoritative data of bridges in Iowa. This layer contains all bridges that carry a road or pass over a road, in addition to other bridges that are non-road carrying (primarily railroads).NotesTo utilize fields with an NBI heading, please refer to the FHWA Bridge Recording and Coding Document.",2016-06-15,2016,[u'Iowa Department of Transportation'],7d7d978d-2251-4080-aa48-41d722f8f3e3,,40.3561 -96.6691 43.5375 -96.6691 43.5375 -90.0837 40.3561 -90.0837 40.3561 -96.6691,2016,[u'Iowa DOT Open Data Portal'],NationalBridgeInventory_shp,40.3561 -96.6691 43.5375 -90.0837,National Bridge Inventory: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),7d7d978d-2251-4080-aa48-41d722f8f3e3,Dataset,
Mixed,2017-04-05T13:35:39Z,"ENVELOPE(-96.0169, -90.2607, 43.5052, 40.5257)","{""http://schema.org/url"":""http://public.iowadot.opendata.arcgis.com/datasets/a6719295aec5425a8141f4e3a3d874ac_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/69/13/df/6aa13444759c5b0e213622b438/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/8lRhdTsQyJpO52F1/ArcGIS/rest/services/OverheadStructures_Rankings/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://public.iowadot.opendata.arcgis.com/datasets/a6719295aec5425a8141f4e3a3d874ac_0.zip""}",Public,6913df6a-a134-4475-9c5b-0e213622b438,Iowa,[u'Transportation'],Overhead structure priority rankings as part of the Interstate 80 Planning and Environmental Linkage (PEL) study being conducted by the Office of Location and Environment.,2016-06-16,2016,[u'Iowa Department of Transportation'],6913df6a-a134-4475-9c5b-0e213622b438,,40.5257 -96.0169 43.5052 -96.0169 43.5052 -90.2607 40.5257 -90.2607 40.5257 -96.0169,2016,[u'Iowa DOT Open Data Portal'],I80PELOverheadStructureRankings_shp,40.5257 -96.0169 43.5052 -90.2607,I-80 Planning and Environmental Linkage (PEL) Overhead Structure Rankings: Iowa,Shapefile,"[u'Iowa, United States']",Iowa Department of Transportation (DOT),6913df6a-a134-4475-9c5b-0e213622b438,Dataset,
