layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Polygon,2017-04-26T14:46:04Z,"ENVELOPE(-83.291006, -82.909715, 42.454043, 42.252299)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/iguc-9tjj?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/iguc-9tjj""}",Public,b8fd6ae9-875b-4a80-a636-0b9af4ccaf03,Michigan,"[u'Boundaries', u'Society', u'Demographics']",Block groups for 2010 census. Data published on City of Detroit Open Data Portal in 2015.,2015-01-22,2015-2016,,b8fd6ae9-875b-4a80-a636-0b9af4ccaf03,,42.252299 -83.291006 42.454043 -83.291006 42.454043 -82.909715 42.252299 -82.909715 42.252299 -83.291006,2015,[u'City of Detroit Open Data Portal'],b8fd6ae9-875b-4a80-a636-0b9af4ccaf03,42.252299 -83.291006 42.454043 -82.909715,"2010 Census Block Groups: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,b8fd6ae9-875b-4a80-a636-0b9af4ccaf03,Dataset,
Polygon,2017-04-26T14:46:12Z,"ENVELOPE(-83.22553, -82.983507, 42.422704, 42.323458)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/y2eq-n4p8?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/y2eq-n4p8""}",Public,71cc0d72-4984-465f-9a57-89ebc577cdf2,Michigan,"[u'Structure', u'Schools', u'Education']",Colleges and Universities located in Detroit,2014-11-26,2014-2016,,71cc0d72-4984-465f-9a57-89ebc577cdf2,,42.323458 -83.22553 42.422704 -83.22553 42.422704 -82.983507 42.323458 -82.983507 42.323458 -83.22553,2014,[u'City of Detroit Open Data Portal'],71cc0d72-4984-465f-9a57-89ebc577cdf2,42.323458 -83.22553 42.422704 -82.983507,"Colleges and Universities: Detroit, Michigan, 2014",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,71cc0d72-4984-465f-9a57-89ebc577cdf2,Dataset,
Polygon,2017-04-26T14:46:14Z,"ENVELOPE(-83.287963, -82.910069, 42.450849, 42.254669)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/jw8v-3bxg?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/jw8v-3bxg""}",Public,3c1566fe-621c-4079-84fa-dd5bda1cd541,Michigan,"[u'Structure', u'Police', u'Crime']",Detroit Police Department precinct boundaries,2015-10-19,2014-2016,,3c1566fe-621c-4079-84fa-dd5bda1cd541,,42.254669 -83.287963 42.450849 -83.287963 42.450849 -82.910069 42.254669 -82.910069 42.254669 -83.287963,2014,[u'City of Detroit Open Data Portal'],3c1566fe-621c-4079-84fa-dd5bda1cd541,42.254669 -83.287963 42.450849 -82.910069,"New Detroit Police Department Precincts: Detroit, Michigan, 2014",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,3c1566fe-621c-4079-84fa-dd5bda1cd541,Dataset,
Point,2017-04-26T14:46:09Z,"ENVELOPE(-83.298058, -82.922806, 42.450008, 42.26996)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/3q8r-442g?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/3q8r-442g""}",Public,19f2fcde-99c8-4b6e-8c94-98592058d781,Michigan,"[u'Society', u'Police', u'Crime']","Year-end, victim-based, listing of Carjacking offenses a subset of Robberies that occurred in calendar-year 2015. NOTE: This PRELIMINARY INFORMATION is used on an ongoing basis by the Detroit Police Department for strategic planning and crime analysis. This data is not final and thus is not the crime data that is reported to the FBI Uniform Crime Reporting Program.",2016-01-07,2016,,19f2fcde-99c8-4b6e-8c94-98592058d781,,42.26996 -83.298058 42.450008 -83.298058 42.450008 -82.922806 42.26996 -82.922806 42.26996 -83.298058,2016,[u'City of Detroit Open Data Portal'],19f2fcde-99c8-4b6e-8c94-98592058d781,42.26996 -83.298058 42.450008 -82.922806,"2015 Carjacking Offenses: Detroit, Michigan, 2016",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,19f2fcde-99c8-4b6e-8c94-98592058d781,Dataset,
Line,2017-04-26T14:46:08Z,"ENVELOPE(-83.05282, -83.039374, 42.336345, 42.324424)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/qyik-3ame?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/qyik-3ame""}",Public,dc2175fe-d73c-4be4-8077-a32469241dc7,Michigan,"[u'Transportation', u'Public Transport', u'Urban Rail Systems']",The track footprint of the Detroit People Mover.,2015-01-23,2015-2016,[u'City of Detroit Open Data Portal'],dc2175fe-d73c-4be4-8077-a32469241dc7,,42.324424 -83.05282 42.336345 -83.05282 42.336345 -83.039374 42.324424 -83.039374 42.324424 -83.05282,2015,[u'City of Detroit Open Data Portal'],dc2175fe-d73c-4be4-8077-a32469241dc7,42.324424 -83.05282 42.336345 -83.039374,"Detroit People Mover Route: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,dc2175fe-d73c-4be4-8077-a32469241dc7,Dataset,
Polygon,2017-04-26T14:46:06Z,"ENVELOPE(-83.290854, -82.909941, 42.453908, 42.252524)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/89q2-aduf?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/89q2-aduf""}",Public,c291d96c-96ea-4d2c-9aeb-603aa1798200,Michigan,"[u'Planning and Cadastral', u'Land Use']","The following field definitions make up the shapefile attribute table called Master Plan of Policies Future General Land Use Map for City of Detroit adopted in 2009. This shapefile consists of all areas in the city defined with the Master Plan of Policies Future General Land Use Map. The Master Plan Future General Land Use Map has been amended since it was adopted. The layer was updated/amended on November 25, 2014.",2016-04-06,2015-2017,,c291d96c-96ea-4d2c-9aeb-603aa1798200,,42.252524 -83.290854 42.453908 -83.290854 42.453908 -82.909941 42.252524 -82.909941 42.252524 -83.290854,2015,[u'City of Detroit Open Data Portal'],c291d96c-96ea-4d2c-9aeb-603aa1798200,42.252524 -83.290854 42.453908 -82.909941,"Current Master Plan and Future General Land Use: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,c291d96c-96ea-4d2c-9aeb-603aa1798200,Dataset,
Polygon,2017-04-26T14:46:04Z,"ENVELOPE(-83.291109, -82.909836, 42.454197, 42.252069)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/4b6s-3ev3?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/4b6s-3ev3""}",Public,b2a270e6-cfbd-4636-8f53-4ab5b0faf631,Michigan,"[u'Boundaries', u'Society', u'Demographics']",Map showing census tracts for 2000 census. Data published on City of Detroit Open Data Portal in 2015.,2015-01-22,2015-2016,,b2a270e6-cfbd-4636-8f53-4ab5b0faf631,,42.252069 -83.291109 42.454197 -83.291109 42.454197 -82.909836 42.252069 -82.909836 42.252069 -83.291109,2015,[u'City of Detroit Open Data Portal'],b2a270e6-cfbd-4636-8f53-4ab5b0faf631,42.252069 -83.291109 42.454197 -82.909836,"Census Tracts 2000: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,b2a270e6-cfbd-4636-8f53-4ab5b0faf631,Dataset,
Point,2017-04-26T14:46:10Z,"ENVELOPE(-83.676956, -82.732416, 42.888124, 42.068886)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/9ssd-ypf9?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/9ssd-ypf9""}",Public,21bc1a27-ef0d-4ad3-aec4-64653f16629e,Michigan,[u'Society'],"Locations of all Licensed and / or Registered childcare providers in Southeast Michigan from June 2014. Provided by the United Way of Southeast Michigan's Regional Resource Center. Contains information on whether a provider is a Head Start or Great Start Readiness provider, as well as the quality rating from Great Start to Quality if a provider participates. This data was exported to Data Driven Detroit by the United Way for SE Michigan. Data Driven Detroit added fields indicating whether a location was physically in Detroit, and also a single field indicating whether a provider paricipated in either Head Start, Great Start or Early Head Start. Locations of all Licensed and / or Registered childcare providers in Southeast Michigan from June 2014. Provided by the United Way of Southeast Michigan's Regional Resource Center, a partner of the Early Childhood Investment Corporation. Contains information on whether a provider is a Head Start or Great Start Readiness provider, as well as the quality rating from Great Start to Quality if a provider participates. This data was exported to Data Driven Detroit by the United Way for SE Michigan. Data Driven Detroit added fields indicating whether a location was physically in Detroit, and also a single field indicating whether a provider paricipated in either Head Start, Great Start or Early Head Start.",2014-11-26,2014-2016,,21bc1a27-ef0d-4ad3-aec4-64653f16629e,,42.068886 -83.676956 42.888124 -83.676956 42.888124 -82.732416 42.068886 -82.732416 42.068886 -83.676956,2014,[u'City of Detroit Open Data Portal'],21bc1a27-ef0d-4ad3-aec4-64653f16629e,42.068886 -83.676956 42.888124 -82.732416,"Child Care Providers: Southeast Michigan, 2014",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,21bc1a27-ef0d-4ad3-aec4-64653f16629e,Dataset,
Point,2017-04-26T14:46:07Z,"ENVELOPE(-83.286701, -82.924031, 42.449087, 42.264207)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/9d8p-4k7v?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/9d8p-4k7v""}",Public,45389123-cb76-4567-a756-f1daf8a37cfe,Michigan,"[u'Society', u'Crime']","Year-end, victim-based, listing of homicide offenses that occurred in calendar-year 2015.NOTE: This PRELIMINARY INFORMATION is used on an ongoing basis by the Detroit Police Department for strategic planning and crime analysis. This data is not final and thus is not the crime data that is reported to the FBI Uniform Crime Reporting Program.",2016-01-07,2015-2016,,45389123-cb76-4567-a756-f1daf8a37cfe,,42.264207 -83.286701 42.449087 -83.286701 42.449087 -82.924031 42.264207 -82.924031 42.264207 -83.286701,2015,[u'City of Detroit Open Data Portal'],45389123-cb76-4567-a756-f1daf8a37cfe,42.264207 -83.286701 42.449087 -82.924031,"Homicide Offenses: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,45389123-cb76-4567-a756-f1daf8a37cfe,Dataset,
Point,2017-04-26T14:46:07Z,"ENVELOPE(-84.068405, -82.517635, 43.121179, 41.727634)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/p788-ev2h?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/p788-ev2h""}",Public,db475205-5d76-4653-bdf2-85fdda6ffeb4,Michigan,"[u'Transportation', u'Airports']",Airports in Southeast Michigan,2014-11-26,2015-2016,,db475205-5d76-4653-bdf2-85fdda6ffeb4,,41.727634 -84.068405 43.121179 -84.068405 43.121179 -82.517635 41.727634 -82.517635 41.727634 -84.068405,2015,[u'City of Detroit Open Data Portal'],db475205-5d76-4653-bdf2-85fdda6ffeb4,41.727634 -84.068405 43.121179 -82.517635,Airports: Southeast Michigan,Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,db475205-5d76-4653-bdf2-85fdda6ffeb4,Dataset,
Line,2017-04-26T14:46:14Z,"ENVELOPE(-83.3334, -82.9109, 42.459, 42.255299)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/kwh5-7vt7?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/kwh5-7vt7""}",Public,3616c448-f32e-4a47-a3e8-b876016bdf38,Michigan,"[u'Transportation', u'Public Transport', u'Bus Transport Systems']","Detroit Department of Transportation Routing System for January 23, 2016",2016-02-16,2016,,3616c448-f32e-4a47-a3e8-b876016bdf38,,42.255299 -83.3334 42.459 -83.3334 42.459 -82.9109 42.255299 -82.9109 42.255299 -83.3334,2016,[u'City of Detroit Open Data Portal'],3616c448-f32e-4a47-a3e8-b876016bdf38,42.255299 -83.3334 42.459 -82.9109,"DDOT Bus Routes: Detroit, Michigan, 2016",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,3616c448-f32e-4a47-a3e8-b876016bdf38,Dataset,
Point,2017-04-26T14:46:09Z,"ENVELOPE(-83.284113, -82.919199, 42.449049, 42.270731)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/6j9h-tiym?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/6j9h-tiym""}",Public,4af55fd3-406f-4522-a3b2-07bf627b8df9,Michigan,"[u'Society', u'Crime']","Year-end, victim-based, listing of homicide offenses that occurred in calendar-year 2014.",2016-01-07,2014-2016,,4af55fd3-406f-4522-a3b2-07bf627b8df9,,42.270731 -83.284113 42.449049 -83.284113 42.449049 -82.919199 42.270731 -82.919199 42.270731 -83.284113,2014,[u'City of Detroit Open Data Portal'],4af55fd3-406f-4522-a3b2-07bf627b8df9,42.270731 -83.284113 42.449049 -82.919199,"Homicides: Detroit, Michigan, 2014",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,4af55fd3-406f-4522-a3b2-07bf627b8df9,Dataset,
Polygon,2017-04-26T14:46:16Z,"ENVELOPE(-83.291006, -82.909715, 42.454043, 42.252299)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/gx6d-7i83?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/gx6d-7i83""}",Public,48279762-31d2-4248-98ca-f17f056f1716,Michigan,"[u'Society', u'Boundaries', u'Demographics']",Map showing census tracts for 2010 census. Data published on City of Detroit Open Data Portal in 2015.,2015-01-22,2015-2016,,48279762-31d2-4248-98ca-f17f056f1716,,42.252299 -83.291006 42.454043 -83.291006 42.454043 -82.909715 42.252299 -82.909715 42.252299 -83.291006,2015,[u'City of Detroit Open Data Portal'],48279762-31d2-4248-98ca-f17f056f1716,42.252299 -83.291006 42.454043 -82.909715,"Census Tracts 2010: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,48279762-31d2-4248-98ca-f17f056f1716,Dataset,
Point,2017-04-26T14:46:05Z,"ENVELOPE(-83.284956, -82.911744, 42.449232, 42.26163)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/p746-ctzn?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/p746-ctzn""}",Public,0d24acde-c4b1-44e3-87d1-95993bd6ab06,Michigan,"[u'Society', u'Crime']","Year-end, victim-based, listing of Non-Fatal Shootings offenses—a subset of Aggravated Assaults—that occurred in calendar-year 2015.NOTE: This PRELIMINARY INFORMATION is used on an ongoing basis by the Detroit Police Department for strategic planning and crime analysis. This data is not final and thus is not the crime data that is reported to the FBI Uniform Crime Reporting Program.",2016-01-07,2015-2016,,0d24acde-c4b1-44e3-87d1-95993bd6ab06,,42.26163 -83.284956 42.449232 -83.284956 42.449232 -82.911744 42.26163 -82.911744 42.26163 -83.284956,2015,[u'City of Detroit Open Data Portal'],0d24acde-c4b1-44e3-87d1-95993bd6ab06,42.26163 -83.284956 42.449232 -82.911744,"Non-Fatal Shootings: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,0d24acde-c4b1-44e3-87d1-95993bd6ab06,Dataset,
Point,2017-04-26T14:46:05Z,"ENVELOPE(-83.33233, -82.91151, 42.45917, 42.25562)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/vapg-c9ea?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/vapg-c9ea""}",Public,a3aa6588-903a-4187-b79c-75e8778c6fa7,Michigan,"[u'Transportation', u'Public Transport', u'Bus Transport Systems']",Bus Stop Activity from April 2012 - Weekday boarding and alighting at each individual stop in the system,2016-02-16,2012-2016,,a3aa6588-903a-4187-b79c-75e8778c6fa7,,42.25562 -83.33233 42.45917 -83.33233 42.45917 -82.91151 42.25562 -82.91151 42.25562 -83.33233,2012,[u'City of Detroit Open Data Portal'],a3aa6588-903a-4187-b79c-75e8778c6fa7,42.25562 -83.33233 42.45917 -82.91151,"Bus Stop Activity: Detroit, Michigan, April 2012",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,a3aa6588-903a-4187-b79c-75e8778c6fa7,Dataset,
