layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Point,2017-04-05T15:19:44Z,"ENVELOPE(-76.9216, -76.0623, 39.0786, 38.8262)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/0532239400c944ad964a8f41896488c5_15.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/25/8a/37/eb03754b1dbe568a6dbe20f990/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Society/MD_SportVenues/FeatureServer/15"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/0532239400c944ad964a8f41896488c5_15""}",Public,258a37eb-0375-4b1d-be56-8a6dbe20f990,Maryland,"[u'Society', u'Sports']","Maryland Sports (http://www.marylandsports.us/) has identified sport venues located within the State of Maryland. These venues offer opportunities to participate in free and fee-based, organized and pick-up, indoor and outdoor sports and physical fitness related activities in the area of Curling.Last Updated: 08/2014Feature Service Layer Link:http://geodata.md.gov/imap/rest/services/Society/MD_SportVenues/FeatureServer/15",2016-02-16T19:56:08.000ZZ,2016,[u'ArcGIS Online for Maryland'],258a37eb-0375-4b1d-be56-8a6dbe20f990,,38.8262 -76.9216 39.0786 -76.9216 39.0786 -76.0623 38.8262 -76.0623 38.8262 -76.9216,2016,[],258a37eb-0375-4b1d-be56-8a6dbe20f990,38.8262 -76.9216 39.0786 -76.0623,"Sport Venues - Curling: Maryland, 2016",Shapefile,"[u'Maryland, United States']",Maryland iMap,258a37eb-0375-4b1d-be56-8a6dbe20f990,Dataset,
Polygon,2017-04-05T15:19:04Z,"ENVELOPE(-84.3196, -77.6804, 40.0388, 31.9646)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/9701913f53994fb78a5fcfce04c9b0f7_0.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/19/c1/84/b0f50946dea49d21cd5edb1858/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Location/MD_USNGZone17S/FeatureServer/0"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/9701913f53994fb78a5fcfce04c9b0f7_0""}",Public,19c184b0-f509-46de-a49d-21cd5edb1858,Maryland,"[u'Transportation', u'Location']",This is a grid zone designator (GZD) covering Maryland Zone 17S. The polygons are defined by UTM zone and MGRS band letters into mostly 6x8 polygons. There are no classification restrictions on this information. This information was created by the National Geospatial-Intelligence Agency (NGA) Coordinate Systems Analysis Team (SNAC).Last Updated: 01/2016Feature Service Layer Link:http://geodata.md.gov/imap/rest/services/Location/MD_USNGZone17S/FeatureServer/0,2016-04-05T17:34:34.000ZZ,2016,[u'ArcGIS Online for Maryland'],19c184b0-f509-46de-a49d-21cd5edb1858,,31.9646 -84.3196 40.0388 -84.3196 40.0388 -77.6804 31.9646 -77.6804 31.9646 -84.3196,2016,[],19c184b0-f509-46de-a49d-21cd5edb1858,31.9646 -84.3196 40.0388 -77.6804,US National Grid Zone 17S - US National Grid Zone 17S (6x8 Zones): Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,19c184b0-f509-46de-a49d-21cd5edb1858,Dataset,
Polygon,2017-04-05T15:21:01Z,"ENVELOPE(-79.4872, -75.0421, 39.723, 37.8885)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/cfa1b96e592d449c825ebd3c7683f4f1_0.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/33/2a/85/2e30b640fb95e48053076ff4d7/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Hydrology/MD_Floodplain/FeatureServer/0"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/cfa1b96e592d449c825ebd3c7683f4f1_0""}",Public,332a852e-30b6-40fb-95e4-8053076ff4d7,Maryland,"[u'Geoscientific Information', u'Utilities and Communication', u'Inland Waters', u'Location', u'Hydrology']","The DFIRM Database presents the flood risk information depicted on a given Flood Insurance Rate Map (FIRM) in a digital format suitable for use in electronic mapping applications. The DFIRM database is a subset of the Digital Flood Insurance Study (FIS) database that serves to archive the information collected during the FIS. This map service is a composite of Effective and Preliminary floodplain data. Q3 data is used where neither Effective or Preliminary data is available for a given community. The primary risk classifications used are the 1-percent-annual-chance flood event, the 0.2-percent-annual- chance flood event, and areas of minimal flood risk. The DFIRM Database is derived from Flood Insurance Studies (FISs), previously published Flood Insurance Rate Maps (FIRMs), flood hazard analyses performed in support of the FISs and FIRMs, and new mapping data, where available. The FISs and FIRMs are published by the Federal Emergency Management Agency (FEMA). The specifications for the horizontal control of DFIRM data files are consistent with those required for mapping at a scale of 1:12,000.Last Updated: 03/2016Map Service Link: http://geodata.md.gov/imap/rest/services/Hydrology/MD_Floodplain/FeatureServer",2016-03-13T14:06:30Z,,[u'ArcGIS Online for Maryland'],332a852e-30b6-40fb-95e4-8053076ff4d7,,37.8885 -79.4872 39.723 -79.4872 39.723 -75.0421 37.8885 -75.0421 37.8885 -79.4872,2016,[],332a852e-30b6-40fb-95e4-8053076ff4d7,37.8885 -79.4872 39.723 -75.0421,Preliminary FEMA Floodplain: Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,332a852e-30b6-40fb-95e4-8053076ff4d7,Dataset,
Polygon,2017-04-05T15:20:51Z,"ENVELOPE(-79.5003, -75.0005, 39.7506, 37.8756)","{""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/b9/5b/c5/6424a243f88dad703d30c92c1b/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://imagery.geodata.md.gov/imap/rest/services/NAIP/HistoricNAIPImageryGrid/MapServer/1""}",Public,b95bc564-24a2-43f8-8dad-703d30c92c1b,Maryland,[u'Imagery and Base Maps'],This map service contains the index grids for the historic NAIP imagery. The NAIP program is administered by the U.S. Department of Agriculture Farm Service Agency and has been established to support two main FSA strategic goals centered on agricultural production.Historic NAIP Imagery Links:http://imagery.geodata.md.gov/imap/rest/services/NAIP/NAIPImagery2005/MapServerhttp://imagery.geodata.md.gov/imap/rest/services/NAIP/NAIPImagery2007/MapServerhttp://imagery.geodata.md.gov/imap/rest/services/NAIP/NAIPImagery2009/MapServerhttp://imagery.geodata.md.gov/imap/rest/services/NAIP/NAIPImagery2011/MapServerMap Service Link:http://imagery.geodata.md.gov/imap/rest/services/NAIP/HistoricNAIPImageryGrid/MapServer,2014-10-16T19:04:29.000ZZ,2016,[u'ArcGIS Online for Maryland'],b95bc564-24a2-43f8-8dad-703d30c92c1b,,37.8756 -79.5003 39.7506 -79.5003 39.7506 -75.0005 37.8756 -75.0005 37.8756 -79.5003,2014,[],b95bc564-24a2-43f8-8dad-703d30c92c1b,37.8756 -79.5003 39.7506 -75.0005,NAIP Imagery Grid 2006: Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,b95bc564-24a2-43f8-8dad-703d30c92c1b,Dataset,
Polygon,2017-04-05T15:19:00Z,"ENVELOPE(-79.4468, -75.4213, 39.6929, 38.1897)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/58fad4eeb5dc4eccb641c4ca842f00fc_67.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/02/10/f8/4cc7b64b7ca36b8514e1126be9/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/67""}",Public,0210f84c-c7b6-4b7c-a36b-8514e1126be9,Maryland,"[u'Environment', u'Geoscientific Information', u'Utilities and Communication', u'Location']","Program Open Space (POS) acquires recreation and open space areas for public use. The Program administers funds made available to local communities for open and recreational space through the State real estate transfer tax and from federal programs, such as the Land and Water Conservation Fund of the National Park Service, U.S. Department of the Interior. The Program coordinates the acquisition of lands for the use of all units of DNR. Stateside POS funds are allocated to purchase land for state parks, forests, wildlife habitat, natural, scenic and cultural resources for public use. A portion of stateside funds are also dedicated to capital improvements, critical maintenance, and operations in state parks. Stateside POS projects are now being driven by a new Targeting System, which uses the best scientific information available to target the program's limited funds. In the case of a project with multiple parcels, the Identify results will indicate the total acreage and BPW amount for the project. Hence, you will see the same acreage, BPW amount and TEA result for each part of the project. This file consists of stateside POS projects only.Map Service Link:http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/67",2016-05-12T18:17:06Z,2016,[u'ArcGIS Online for Maryland'],0210f84c-c7b6-4b7c-a36b-8514e1126be9,,38.1897 -79.4468 39.6929 -79.4468 39.6929 -75.4213 38.1897 -75.4213 38.1897 -79.4468,2016,[],0210f84c-c7b6-4b7c-a36b-8514e1126be9,38.1897 -79.4468 39.6929 -75.4213,Program Open Space 2008 Land Acquisitions Detail (Archived): Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,0210f84c-c7b6-4b7c-a36b-8514e1126be9,Dataset,
Polygon,2017-04-05T15:18:58Z,"ENVELOPE(-79.4243, -75.0491, 39.723, 37.9705)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/57404c9628354fc2a9020b1891145b58_0.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/73/aa/05/65032b45a58cc90351505134bd/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Demographics/MD_CensusDesignatedAreas/FeatureServer/0"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/57404c9628354fc2a9020b1891145b58_0""}",Public,73aa0565-032b-45a5-8cc9-0351505134bd,Maryland,,"After each decennial census, the Census Bureau delineates urban areas that represent densely developed territory, encompassing residential, commercial, and other nonresidential urban land uses. In general, this territory consists of areas of high population density and urban land use resulting in a representation of the Nurban footprint.N There are two types of urban areas: urbanized areas (UAs) that contain 50,000 or more people and urban clusters (UCs) that contain at least 2,500 people, but fewer than 50,000 people (except in the U.S. Virgin Islands and Guam which each contain urban clusters with populations greater than 50,000). Each urban area is identified by a 5-character numeric census code that may contain leading zeroes.Feature Service Link:http://geodata.md.gov/imap/rest/services/Demographics/MD_CensusDesignatedAreas/FeatureServer/0",2016-02-09T16:52:43.000ZZ,2016,[u'ArcGIS Online for Maryland'],73aa0565-032b-45a5-8cc9-0351505134bd,,37.9705 -79.4243 39.723 -79.4243 39.723 -75.0491 37.9705 -75.0491 37.9705 -79.4243,2016,[],73aa0565-032b-45a5-8cc9-0351505134bd,37.9705 -79.4243 39.723 -75.0491,Census Designated Areas - Urban Areas 2010: Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,73aa0565-032b-45a5-8cc9-0351505134bd,Dataset,
Line,2017-04-05T15:19:23Z,"ENVELOPE(-77.7128, -70.892, 41.476, 36.809)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/4a36b779938e4eb5a1344ebc3b906805_21.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/c5/18/ae/679c764130b5f3ecf5f401bbfc/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Transportation/MD_Transit/FeatureServer/21"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/4a36b779938e4eb5a1344ebc3b906805_21""}",Public,c518ae67-9c76-4130-b5f3-ecf5f401bbfc,Maryland,"[u'Transportation', u'Public Transit']","The National Waterway Network is a comprehensive network database of the nation's navigable waterways. The data set covers the 48 contiguous states plus the District of Columbia, Hawaii, Alaska, Puerto Rico and water links between. The nominal scale of the dataset varies with the source material. The majority of the information is at 1:100,000 with larger scales used in harbor/bay/port areas and smaller scales used in open waters.Last Updated: 06/2013Feature Service Layer Link:http://geodata.md.gov/imap/rest/services/Transportation/MD_Transit/FeatureServer/21",2016-02-16T17:40:05.000ZZ,2016,[u'ArcGIS Online for Maryland'],c518ae67-9c76-4130-b5f3-ecf5f401bbfc,,36.809 -77.7128 41.476 -77.7128 41.476 -70.892 36.809 -70.892 36.809 -77.7128,2016,[],c518ae67-9c76-4130-b5f3-ecf5f401bbfc,36.809 -77.7128 41.476 -70.892,Transit - Navigable Waterways: Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,c518ae67-9c76-4130-b5f3-ecf5f401bbfc,Dataset,
Polygon,2017-04-05T15:21:17Z,"ENVELOPE(-76.2087, -73.6087, 40.5083, 36.5083)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/5afe8cad548c406b98d5d387182cf261_3.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/6e/5c/ea/f4917d453985216dd03b5988a6/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/UtilityTelecom/MD_OffshoreWindEnergyPlanning/FeatureServer/3"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/5afe8cad548c406b98d5d387182cf261_3""}",Public,6e5ceaf4-917d-4539-8521-6dd03b5988a6,Maryland,"[u'Utilities and Communication', u'Wind power']","This data layer contains waterbird density blocks extracted from the Minerals Management Service's Mid-Atlantic Waterbird Data Beta Version 1.0. This application is based on their Marine Mammal and Seabird Computer Database Analysis System (MMS-CDAS). The origin of the underlying data is a U.S. Fish & Wildlife Service aerial survey conducted between December, 2001 and March, 2003. The source data were collected on-transect (120m width, 60 m each side) for transects conducted in the mouth of Chesapeake Bay, in Delaware Bay, and in offshore waters from the beach outward. Aerial surveys of waterbirds were flown to at least 12 nautical miles (22.2 km) offshore from northern New Jersey to the Virginia / North Carolina border. All waterbird species in the USFWS database from winter surveys only were exported to density blocks. Information in the MMS application suggests the winter surveys only are valid for calculating densities because they were flown on specific transects. The spatial extent of the database (and thus of this data set) is from the Virginia/North Carolina border to the Hudson Canyon (including Delaware Bay and the lowest part of Chesapeake Bay).Last Updated:Feature Service Layer Link:http://geodata.md.gov/imap/rest/services/UtilityTelecom/MD_OffshoreWindEnergyPlanning/FeatureServer/3",2016-03-08T15:42:08.000ZZ,2016,[u'ArcGIS Online for Maryland'],6e5ceaf4-917d-4539-8521-6dd03b5988a6,,36.5083 -76.2087 40.5083 -76.2087 40.5083 -73.6087 36.5083 -73.6087 36.5083 -76.2087,2016,[],6e5ceaf4-917d-4539-8521-6dd03b5988a6,36.5083 -76.2087 40.5083 -73.6087,Offshore Wind Energy Planning - Waterbird Habitat and Density: Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,6e5ceaf4-917d-4539-8521-6dd03b5988a6,Dataset,
Polygon,2017-04-05T15:19:05Z,"ENVELOPE(-79.5003, -75.0005, 39.7506, 37.8756)","{""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/bd/1c/ec/ecde984eff89446e7b0a51c0ca/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://imagery.geodata.md.gov/imap/rest/services/NAIP/HistoricNAIPImageryGrid/MapServer/4""}",Public,bd1cecec-de98-4eff-8944-6e7b0a51c0ca,Maryland,[u'Imagery and Base Maps'],This map service contains the index grids for the historic NAIP imagery. The NAIP program is administered by the U.S. Department of Agriculture Farm Service Agency and has been established to support two main FSA strategic goals centered on agricultural production.Historic NAIP Imagery Links:http://imagery.geodata.md.gov/imap/rest/services/NAIP/NAIPImagery2005/MapServerhttp://imagery.geodata.md.gov/imap/rest/services/NAIP/NAIPImagery2007/MapServerhttp://imagery.geodata.md.gov/imap/rest/services/NAIP/NAIPImagery2009/MapServerhttp://imagery.geodata.md.gov/imap/rest/services/NAIP/NAIPImagery2011/MapServerMap Service Link:http://imagery.geodata.md.gov/imap/rest/services/NAIP/HistoricNAIPImageryGrid/MapServer,2014-10-13T19:04:29Z,,[u'ArcGIS Online for Maryland'],bd1cecec-de98-4eff-8944-6e7b0a51c0ca,,37.8756 -79.5003 39.7506 -79.5003 39.7506 -75.0005 37.8756 -75.0005 37.8756 -79.5003,2014,[],bd1cecec-de98-4eff-8944-6e7b0a51c0ca,37.8756 -79.5003 39.7506 -75.0005,NAIP Imagery Grid 2011: Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,bd1cecec-de98-4eff-8944-6e7b0a51c0ca,Dataset,
Point,2017-04-05T15:20:50Z,"ENVELOPE(-77.4191, -76.0694, 39.6825, 38.9815)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/9853a895524b40ebbcc28b1447bf3f15_2.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/95/1d/9b/a119d14b0eb006144c3c4def81/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Education/MD_EducationFacilities/FeatureServer/2"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/9853a895524b40ebbcc28b1447bf3f15_2""}",Public,951d9ba1-19d1-4b0e-b006-144c3c4def81,Maryland,"[u'Society', u'Sports']","Maryland has 200+ higher education facilities located throughout the entire State. Maryland boasts a highly educated workforce with 300,000+ graduates from higher education institutions every year. Higher education opportunities range from two year, public and private institutions, four year, public and private institutions and regional education centers. Collectively, Maryland's higher education facilities offer every kind of educational experience, whether for the traditional college students or for students who have already begun a career and are working to learn new skills. Maryland is proud that nearly one-third of its residents 25 and older have a bachelor's degree or higher, ranking in the top 5 amongst all states. Maryland's economic diversity and educational vitality is what makes it one of the best states in the nation in which to live, learn, work and raise a family.Last Updated: 06/2013Feature Service Layer Link:http://geodata.md.gov/imap/rest/services/Education/MD_EducationFacilities/FeatureServer/2",2016-02-16T19:06:41.000ZZ,2016,[u'ArcGIS Online for Maryland'],951d9ba1-19d1-4b0e-b006-144c3c4def81,,38.9815 -77.4191 39.6825 -77.4191 39.6825 -76.0694 38.9815 -76.0694 38.9815 -77.4191,2016,[],951d9ba1-19d1-4b0e-b006-144c3c4def81,38.9815 -77.4191 39.6825 -76.0694,Education Facilities - Higher Education (Private Four Year): Maryland,Shapefile,"[u'Maryland, United States']",Maryland iMap,951d9ba1-19d1-4b0e-b006-144c3c4def81,Dataset,
Polygon,2017-04-05T15:20:34Z,"ENVELOPE(-77.1565, -75.5791, 39.6055, 38.125)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/6c5cbc63053948ea8aeb0a7fa11e42e5_3.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/bd/25/a2/438be944bd8a79de04b9082c80/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Biota/MD_Finfish/FeatureServer/3"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/6c5cbc63053948ea8aeb0a7fa11e42e5_3""}",Public,bd25a243-8be9-44bd-8a79-de04b9082c80,Maryland,"[u'Biota', u'Economy', u'Marine Biology', u'Ecology']","These datasets exist in raster and vector formats. The vector format was created from the SHA Shoreline file and graphic representations in the Lippson book (See bibliography below). These areas were then overlane with a point file created from lat/long collected during the surveys conducted by O'dell, Mowrer, and Uphoff of MD DNR Fisheries Service. This was done to verify that the graphic representations were accurate. These data sets were then converted to raster format and reclassified with a rank determined by DNR biologists. This rank determines level of habitat importance with spawning areas ranking highest and adult areas of bay depth below 3 feet ranking the lowest. These ranked rasters were then stacked and an output raster was created showing areas of high habitat diversity. These rasters were then clipped by county. Lippson, Alice Jane.Nthe Chesapeake Bay in Maryland. an atlas of natural resources.N the Johns Hopkins University Press. Baltimore and London, 1973.Last Updated: 05/2014Feature Service Link:http://geodata.md.gov/imap/rest/services/Biota/MD_Finfish/FeatureServer/3",2016-02-08T17:55:12.000ZZ,2016,[u'ArcGIS Online for Maryland'],bd25a243-8be9-44bd-8a79-de04b9082c80,,38.125 -77.1565 39.6055 -77.1565 39.6055 -75.5791 38.125 -75.5791 38.125 -77.1565,2016,[],bd25a243-8be9-44bd-8a79-de04b9082c80,38.125 -77.1565 39.6055 -75.5791,Finfish - Yellow Perch Spawning Habitat: Maryland,Shapefile,"[u'Chesapeake Bay, Maryland, United States', u'Maryland, United States']",Maryland iMap,bd25a243-8be9-44bd-8a79-de04b9082c80,Dataset,
Polygon,2017-04-05T15:21:31Z,"ENVELOPE(-77.3747, -75.6704, 39.6128, 36.894)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/e6f79f21ebca4d0397810c8793158637_8.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/82/47/7c/8f26a54506940c4d550182554c/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://archive.geodata.md.gov/imap/rest/services/Biota/MD_ArchivedSubmergedAquaticVegetation/MapServer/8""}",Public,82477c8f-26a5-4506-940c-4d550182554c,Maryland,"[u'Biota', u'Marine Biology', u'Ecology']","The 2005 Chesapeake Bay Submerged Aquatic Vegetation (SAV) was mapped from 1:24,000 black and white aerial photography to access water quality in the Bay. Each area of SAV was interpreted from the rectified photography and classified into one of four density classes by the percentage of cover.Map Service Link:http://archive.geodata.md.gov/imap/rest/services/Biota/MD_ArchivedSubmergedAquaticVegetation/MapServer/8",2016-06-15T17:52:54.000ZZ,2016,[u'ArcGIS Online for Maryland'],82477c8f-26a5-4506-940c-4d550182554c,,36.894 -77.3747 39.6128 -77.3747 39.6128 -75.6704 36.894 -75.6704 36.894 -77.3747,2016,[],82477c8f-26a5-4506-940c-4d550182554c,36.894 -77.3747 39.6128 -75.6704,Submerged Aquatic Vegetation 2005 (Archived): Maryland,Shapefile,"[u'Chesapeake Bay, Maryland, United States', u'Maryland, United States']",Maryland iMap,82477c8f-26a5-4506-940c-4d550182554c,Dataset,
Point,2017-04-05T15:20:05Z,"ENVELOPE(-79.3633, -79.1298, 39.6306, 39.5568)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/ca6dfea254c548eb9549acc037b6786e_59.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/ff/41/4e/6b6f4a4dc89ad9810fb09b2f8f/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Society/MD_SportVenues/FeatureServer/59"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/ca6dfea254c548eb9549acc037b6786e_59""}",Public,ff414e6b-6f4a-4dc8-9ad9-810fb09b2f8f,Maryland,"[u'Society', u'Sports']","Maryland Sports (http://www.marylandsports.us/) has identified sport venues located within the State of Maryland. These venues offer opportunities to participate in free and fee-based, organized and pick-up, indoor and outdoor sports and physical fitness related activities in the area of Skiing.Last Updated: 08/2014Feature Service Layer Link:http://geodata.md.gov/imap/rest/services/Society/MD_SportVenues/FeatureServer/59",2016-02-17T14:55:19.000ZZ,2016,[u'ArcGIS Online for Maryland'],ff414e6b-6f4a-4dc8-9ad9-810fb09b2f8f,,39.5568 -79.3633 39.6306 -79.3633 39.6306 -79.1298 39.5568 -79.1298 39.5568 -79.3633,2016,[],ff414e6b-6f4a-4dc8-9ad9-810fb09b2f8f,39.5568 -79.3633 39.6306 -79.1298,"Sport Venues - Skiing: Maryland, 2016",Shapefile,"[u'Maryland, United States']",Maryland iMap,ff414e6b-6f4a-4dc8-9ad9-810fb09b2f8f,Dataset,
Point,2017-04-05T15:18:59Z,"ENVELOPE(-75.3744, -75.0661, 38.4512, 38.0205)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/a410f5b3750d4239aeac08388dd03095_12.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/78/2b/c0/0cf6df44dd9548b28c892b0d8c/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://geodata.md.gov/imap/rest/services/Biota/MD_Finfish/FeatureServer/12"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/a410f5b3750d4239aeac08388dd03095_12""}",Public,782bc00c-f6df-44dd-9548-b28c892b0d8c,Maryland,"[u'Biota', u'Economy', u'Marine Biology', u'Ecology']",The Sensitive Areas Foragers and Grazers dataset shows areas within Maryland's Coastal Bays that are significant for aquatic Forager and Grazer populations. The areas less than 3 feet deep are important to Foragers and Grazers. This dataset shows cumulative seasonal use. It does not break out the seasonality of use of certain areas of the Bays by aquatic Foragers and Grazers.Last Updated: 05/2014Feature Service Link:http://geodata.md.gov/imap/rest/services/Biota/MD_Finfish/FeatureServer/12,2016-02-08T19:06:30.000ZZ,2016,[u'ArcGIS Online for Maryland'],782bc00c-f6df-44dd-9548-b28c892b0d8c,,38.0205 -75.3744 38.4512 -75.3744 38.4512 -75.0661 38.0205 -75.0661 38.0205 -75.3744,2016,[],782bc00c-f6df-44dd-9548-b28c892b0d8c,38.0205 -75.3744 38.4512 -75.0661,Finfish - Grazers: Maryland,Shapefile,"[u'Chesapeake Bay, Maryland, United States', u'Maryland, United States']",Maryland iMap,782bc00c-f6df-44dd-9548-b28c892b0d8c,Dataset,
Polygon,2017-04-05T15:19:26Z,"ENVELOPE(-79.4873, -75.0492, 39.7233, 37.8936)","{""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/a7aa35a8b94e401284ca0e645f94fba4_1.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/02/84/a5/f83e6a4fe2993bc5dcf3cec782/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://geodata.md.gov/imap/rest/services/UtilityTelecom/MD_BroadbandSpeedTest/MapServer/1"",""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/a7aa35a8b94e401284ca0e645f94fba4_1""}",Public,0284a5f8-3e6a-4fe2-993b-c5dcf3cec782,Maryland,[u'Telecommunications'],This layer contains the average download speed (mbps) per county.Last Updated:Feature Service Layer Link:http://geodata.md.gov/imap/rest/services/UtilityTelecom/MD_BroadbandSpeedTest/MapServer/1,2016-04-05T19:38:25.000ZZ,2016,[u'ArcGIS Online for Maryland'],0284a5f8-3e6a-4fe2-993b-c5dcf3cec782,,37.8936 -79.4873 39.7233 -79.4873 39.7233 -75.0492 37.8936 -75.0492 37.8936 -79.4873,2016,[],0284a5f8-3e6a-4fe2-993b-c5dcf3cec782,37.8936 -79.4873 39.7233 -75.0492,"Broadband Speed Test - County (Download): Maryland, 2016",Shapefile,"[u'Maryland, United States']",Maryland iMap,0284a5f8-3e6a-4fe2-993b-c5dcf3cec782,Dataset,
