layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Point,2017-05-24T17:31:07Z,"ENVELOPE(-77.0511, -76.912202, 38.976589, 38.850692)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/ffe8893619ec4402ba6dabe05b9ff9ef_63"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/ffe8893619ec4402ba6dabe05b9ff9ef_63.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/63"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/26/88/c0/051055432582bb2add5f25cf77/iso19139.xml""}",Public,2688c005-1055-4325-82bb-2add5f25cf77,Maryland,"[u'Economy', u'Planning', u'Real estate', u'Business', u'Finance']",The Office of the Deputy Mayor for Planning and Economic Development (DMPED) is charged with executing the Mayor's economic development strategy. DMPED manages a portfolio of real estate projects located across the District of Columbia. More information is available on the <a href=Nhttps://octo.quickbase.com/db/bgk8b4c4nN target=N_blankN>Project Pipeline Database (PPD)	Public Access Dashboard.,2017-02-02,2017-,,2688c005-1055-4325-82bb-2add5f25cf77,,38.850692 -77.0511 38.976589 -77.0511 38.976589 -76.912202 38.850692 -76.912202 38.850692 -77.0511,2017,[u'District of Columbia GIS Program'],ffe8893619ec4402ba6dabe05b9ff9ef_63,38.850692 -77.0511 38.976589 -76.912202,"Real Estate Portfolio at DMPED: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,2688c005-1055-4325-82bb-2add5f25cf77,Dataset,
Mixed,2017-05-24T17:30:17Z,"ENVELOPE(-77.1198, -76.9094, 38.9955, 38.7916)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/f2ffaaace4a645818a7e9de283e52af8_0"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/f2ffaaace4a645818a7e9de283e52af8_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://opendata.arcgis.com/datasets/f2ffaaace4a645818a7e9de283e52af8_0/FeatureServer/0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/b5/34/91/86226a49f39e7f435deaf8fbc2/iso19139.xml""}",Public,b5349186-226a-49f3-9e7f-435deaf8fbc2,Maryland,"[u'Environment', u'Benchmarking', u'Energy', u'Energy efficiency', u'Water efficiency', u'Energy Star', u'Green building', u'Water']",The Clean and Affordable Energy Act of 2008 established that all private buildings over 50 Benchmarking is defined as tracking a building’s energy and water use and using a standard metric to compare the building’s performance against past performance and to its peers nationwide. These comparisons have been shown to drive energy efficiency upgrades and increase occupancy rates and property values. The District of Columbia has chosen U.S. EPA’s free DDOE is required to publicly disclose the ENERGY STAR® Benchmarking results for each publicly or privately owned building that is subject to the benchmarking law For more informationdooe.dc.gov/energybenchmarkingN>http://doee.dc.gov/energybenchmarking,2017-03-03,2014,,b5349186-226a-49f3-9e7f-435deaf8fbc2,,38.7916 -77.1198 38.9955 -77.1198 38.9955 -76.9094 38.7916 -76.9094 38.7916 -77.1198,2014,[u'District of Columbia GIS Program'],f2ffaaace4a645818a7e9de283e52af8_0,38.7916 -77.1198 38.9955 -76.9094,"Building Energy and Water Performance Benchmarking: Washington, D.C., 2014",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,b5349186-226a-49f3-9e7f-435deaf8fbc2,Dataset,
Point,2017-05-24T17:34:19Z,"ENVELOPE(-77.111743, -76.911223, 38.988754, 38.817416)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/9f0f9c429c4043c786a4fbce7a9122d7_3"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/9f0f9c429c4043c786a4fbce7a9122d7_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2014/MapServer/3"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/89/fc/91/5bcfe94e59bce221fbbe16d554/iso19139.xml""}",Public,89fc915b-cfe9-4e59-bce2-21fbbe16d554,Maryland,"[u'Transportation', u'Society', u'Moving violations', u'Vision Zero', u'Public works', u'Police', u'Enforcement', u'Vision Zero', u'Parking', u'Parking violation', u'Parking enforcement']",Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example. Moving violation locations are summarized ticket counts based on time of dayData was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server Data was then visualized using the street segment centroid coordinates.,2017-02-02,2014,,89fc915b-cfe9-4e59-bce2-21fbbe16d554,,38.817416 -77.111743 38.988754 -77.111743 38.988754 -76.911223 38.817416 -76.911223 38.817416 -77.111743,2014,[u'District of Columbia GIS Program'],9f0f9c429c4043c786a4fbce7a9122d7_3,38.817416 -77.111743 38.988754 -76.911223,"Moving Violations: Washington, D.C., April 2014",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,89fc915b-cfe9-4e59-bce2-21fbbe16d554,Dataset,
Point,2017-05-24T17:34:06Z,"ENVELOPE(-77.112068, -76.910148, 38.994224, 38.813478)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/fdacfbdda7654e06a161352247d3a2f0_34"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/fdacfbdda7654e06a161352247d3a2f0_34.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/CDW_Feeds/MapServer/34"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/c4/30/b6/b725da41bb88b47a8dca3d0d98/iso19139.xml""}",Public,c430b6b7-25da-41bb-88b4-7a8dca3d0d98,Maryland,"[u'Society', u'Safety', u'Crime', u'Police', u'Offense', u'911', u'Robbery', u'Homicide', u'Assault', u'Burglary', u'Theft']",DC Index Crime incident locations for 2016. The dataset contains a subset of locations and attributes of incidents reported in the ASAP (Analytical Services Application) crime report database by the District of Columbia Metropolitan Police Department (MPD). Visit <a href=Nhttp://crimemap.dc.gov/N target=N_blankN>http://crimemap.dc.gov for more information. These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0 Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the MAR Geocoder to help complete this.,2017-03-03,2010,,c430b6b7-25da-41bb-88b4-7a8dca3d0d98,,38.813478 -77.112068 38.994224 -77.112068 38.994224 -76.910148 38.813478 -76.910148 38.813478 -77.112068,2010,[u'District of Columbia GIS Program'],fdacfbdda7654e06a161352247d3a2f0_34,38.813478 -77.112068 38.994224 -76.910148,"Crime Incidents: Washington, D.C., 2010",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,c430b6b7-25da-41bb-88b4-7a8dca3d0d98,Dataset,
Mixed,2017-05-24T17:30:15Z,"ENVELOPE(-77.023148, -76.922757, 38.933011, 38.857785)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/2fb673510f494326af5367c8a90df980_24"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/2fb673510f494326af5367c8a90df980_24.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Business_and_Economic_Development_WebMercator/MapServer/24""}",Public,ce0ce414-9503-4ade-a37a-c39af653ba20,Maryland,"[u'Economy', u'economy', u'boundary', u'New Communities Program', u'economy']",New Communities 2006 Selected Sites for the New Communities Program. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2009-10-25,2006,,ce0ce414-9503-4ade-a37a-c39af653ba20,,38.857785 -77.023148 38.933011 -77.023148 38.933011 -76.922757 38.857785 -76.922757 38.857785 -77.023148,2006,[u'District of Columbia GIS Program'],2fb673510f494326af5367c8a90df980_24,38.857785 -77.023148 38.933011 -76.922757,"New Community Selected: Washington, D.C., 2006",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,ce0ce414-9503-4ade-a37a-c39af653ba20,Dataset,
Point,2017-05-24T17:33:54Z,"ENVELOPE(-77.111166, -76.910932, 38.992864, 38.820415)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/87d953ba7b0e427dbc352825a02c1483_4"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/87d953ba7b0e427dbc352825a02c1483_4.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2012/MapServer/4"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/6e/6d/dd/62a90a4a1c81608ab626ed0760/iso19139.xml""}",Public,6e6ddd62-a90a-4a1c-8160-8ab626ed0760,Maryland,"[u'Transportation', u'Vision Zero', u'Public works', u'Police', u'Enforcement', u'Parking', u'Parking violation', u'Parking enforcement']",Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example Parking violation locations are summarized ticket counts based on time of dayData was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server Data was then visualized using the street segment centroid coordinates.,2017-02-02,2012,,6e6ddd62-a90a-4a1c-8160-8ab626ed0760,,38.820415 -77.111166 38.992864 -77.111166 38.992864 -76.910932 38.820415 -76.910932 38.820415 -77.111166,2012,[u'District of Columbia GIS Program'],87d953ba7b0e427dbc352825a02c1483_4,38.820415 -77.111166 38.992864 -76.910932,"Parking Violations: Washington, D.C., May 2012",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,6e6ddd62-a90a-4a1c-8160-8ab626ed0760,Dataset,
Mixed,2017-05-24T17:33:19Z,"ENVELOPE(-77.113871, -76.910549, 38.993605, 38.815357)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/14d9f44e81914b0cb9a7c622fe237a94_39"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/14d9f44e81914b0cb9a7c622fe237a94_39.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/39"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/59/43/a4/03da114c7296a6c5d4e519a7a8/iso19139.xml""}",Public,5943a403-da11-4c72-96a6-c5d4e519a7a8,Maryland,"[u'Location', u'Planning cadastre', u'Land', u'Square', u'Lot', u'Property', u'planningCadastre', u'location']",Tax Lot points. The dataset contains locations and attributes of tax lot pointsC. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. They are created by the DC Office of Tax and Revenue Please visit http://vpm.dc.gov/ for additional information. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2017-03-03,2017-,,5943a403-da11-4c72-96a6-c5d4e519a7a8,,38.815357 -77.113871 38.993605 -77.113871 38.993605 -76.910549 38.815357 -76.910549 38.815357 -77.113871,2017,[u'District of Columbia GIS Program'],14d9f44e81914b0cb9a7c622fe237a94_39,38.815357 -77.113871 38.993605 -76.910549,"Tax Lots: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,5943a403-da11-4c72-96a6-c5d4e519a7a8,Dataset,
Point,2017-05-24T17:32:00Z,"ENVELOPE(-77.103922, -76.916096, 38.989489, 38.821218)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/3d5f8574c07c442ba769226458d1d5dd_33"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/3d5f8574c07c442ba769226458d1d5dd_33.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/33"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a4/34/6f/d7a60b403d8e574b7b25c22651/iso19139.xml""}",Public,a4346fd7-a60b-403d-8e57-4b7b25c22651,Maryland,[u'Environment'],The Department of Public Works (DPW) collects holiday trees and greenery every winter between December 26 and January 8; they are then composted. Trees and greenery collected after January 8 are collected with the trash as space permits in the truck. Residents are instructed to please remove ornamentsThe Chief Technology Office shares service requests data feeds that come through http://311.dc.gov and the Mayor's 311 call center. These are locations for Illegal fireworks service requests in the last 30 days.,2017-02-02,2017-,,a4346fd7-a60b-403d-8e57-4b7b25c22651,,38.821218 -77.103922 38.989489 -77.103922 38.989489 -76.916096 38.821218 -76.916096 38.821218 -77.103922,2017,[u'District of Columbia GIS Program'],3d5f8574c07c442ba769226458d1d5dd_33,38.821218 -77.103922 38.989489 -76.916096,"Holiday Tree Collections: Washington, D.C., Last 30 Days",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,a4346fd7-a60b-403d-8e57-4b7b25c22651,Dataset,
Point,2017-05-24T17:33:02Z,"ENVELOPE(-77.112316, -76.910016, 38.993587, 38.814499)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/0e054d69efea44239dc9c63cf59c6c7d_8"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/0e054d69efea44239dc9c63cf59c6c7d_8.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2015/MapServer/8"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/48/d0/77/de87964671b21b368a19330e48/iso19139.xml""}",Public,48d077de-8796-4671-b21b-368a19330e48,Maryland,"[u'Transportation', u'Vision Zero', u'Parking violation', u'Enforcement', u'Parking', u'Police', u'Public works', u'transportation']",Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example. Moving violation locations are summarized ticket counts based on time of dayData was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server Data was then visualized using the street segment centroid coordinates.,2015-12-31,2008-2015,,48d077de-8796-4671-b21b-368a19330e48,,38.814499 -77.112316 38.993587 -77.112316 38.993587 -76.910016 38.814499 -76.910016 38.814499 -77.112316,2008,[u'District of Columbia GIS Program'],0e054d69efea44239dc9c63cf59c6c7d_8,38.814499 -77.112316 38.993587 -76.910016,"Moving Violations: Washington, D.C., September 2015",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,48d077de-8796-4671-b21b-368a19330e48,Dataset,
Point,2017-05-24T17:32:51Z,"ENVELOPE(-81.529192, -76.911358, 38.992765, 37.577269)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/d7aa6d3a3fdc42c4b354b9e90da443b7_1"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/d7aa6d3a3fdc42c4b354b9e90da443b7_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/CDW_Feeds/MapServer/1"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/42/e3/e1/3e5e984e06a2a6418caef8a23f/iso19139.xml""}",Public,42e3e13e-5e98-4e06-a2a6-418caef8a23f,Maryland,"[u'Economy', u'Feeds', u'Basic Business License']",Basic Business Licenses. In order to operate legally in District of Columbia The Basic Business License (BBL) Program streamlines District of Columbia business licensing procedures. The BBL groups licenses by the type of business activity and regulatory approvals required.  The dataset shows issued business licenses from 2014 in the following categories: all housing licensesThese data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0 Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the MAR Geocoder to help complete this.,2017-03-03,2014,,42e3e13e-5e98-4e06-a2a6-418caef8a23f,,37.577269 -81.529192 38.992765 -81.529192 38.992765 -76.911358 37.577269 -76.911358 37.577269 -81.529192,2014,[u'District of Columbia GIS Program'],d7aa6d3a3fdc42c4b354b9e90da443b7_1,37.577269 -81.529192 38.992765 -76.911358,"Basic Business License: Washington, D.C., 2014",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,42e3e13e-5e98-4e06-a2a6-418caef8a23f,Dataset,
Point,2017-05-24T17:33:27Z,"ENVELOPE(-77.087946, -76.942903, 38.965357, 38.838344)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/dd6deee3f50d4d3eaf40c10ce9a900ec_1"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/dd6deee3f50d4d3eaf40c10ce9a900ec_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/1"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/02/cf/31/2f9ff447d49d3997ccf3f41b99/iso19139.xml""}",Public,02cf312f-9ff4-47d4-9d39-97ccf3f41b99,Maryland,"[u'Location', u'Public safety', u'Terrestrial']",Transfer Points. The dataset contains locations and attributes of transfer points A database provided by the District of Columbia All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2017-03-03,2017-,,02cf312f-9ff4-47d4-9d39-97ccf3f41b99,,38.838344 -77.087946 38.965357 -77.087946 38.965357 -76.942903 38.838344 -76.942903 38.838344 -77.087946,2017,[u'District of Columbia GIS Program'],dd6deee3f50d4d3eaf40c10ce9a900ec_1,38.838344 -77.087946 38.965357 -76.942903,"Emergency Transfer Locations: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,02cf312f-9ff4-47d4-9d39-97ccf3f41b99,Dataset,
Point,2017-05-24T17:34:22Z,"ENVELOPE(-77.109942, -76.909761, 38.99228, 38.820429)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/94de169c25554c87912a3415377eada8_7"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/94de169c25554c87912a3415377eada8_7.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2010/MapServer/7"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/71/83/76/da97864342b04b021d0d3cab91/iso19139.xml""}",Public,718376da-9786-4342-b04b-021d0d3cab91,Maryland,"[u'Transportation', u'Society', u'Moving violations', u'Vision Zero', u'Public works', u'Police', u'Enforcement', u'Vision Zero', u'Parking', u'Parking violation', u'Parking enforcement']",Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example. Moving violation locations are summarized ticket counts based on time of dayData was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server Data was then visualized using the street segment centroid coordinates.,2017-02-02,2010,,718376da-9786-4342-b04b-021d0d3cab91,,38.820429 -77.109942 38.99228 -77.109942 38.99228 -76.909761 38.820429 -76.909761 38.820429 -77.109942,2010,[u'District of Columbia GIS Program'],94de169c25554c87912a3415377eada8_7,38.820429 -77.109942 38.99228 -76.909761,"Moving Violations: Washington, D.C., August 2010",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,718376da-9786-4342-b04b-021d0d3cab91,Dataset,
Point,2017-05-24T17:30:45Z,"ENVELOPE(-77.112316, -76.910016, 38.993587, 38.814499)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/2891cbaec3844f91864ce1a6cb507126_9"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/2891cbaec3844f91864ce1a6cb507126_9.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2012/MapServer/9"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/49/56/0d/aa878d4dab89839a3a14bb01d6/iso19139.xml""}",Public,49560daa-878d-4dab-8983-9a3a14bb01d6,Maryland,"[u'Transportation', u'Vision Zero', u'Parking violation', u'Enforcement', u'Parking', u'Police', u'Public works', u'transportation']",Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example. Moving violation locations are summarized ticket counts based on time of dayData was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server Data was then visualized using the street segment centroid coordinates.,2016-01-01,2009-2015,,49560daa-878d-4dab-8983-9a3a14bb01d6,,38.814499 -77.112316 38.993587 -77.112316 38.993587 -76.910016 38.814499 -76.910016 38.814499 -77.112316,2009,[u'District of Columbia GIS Program'],2891cbaec3844f91864ce1a6cb507126_9,38.814499 -77.112316 38.993587 -76.910016,"Moving Violations: Washington, D.C., October 2012",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,49560daa-878d-4dab-8983-9a3a14bb01d6,Dataset,
Mixed,2017-05-24T17:30:36Z,"ENVELOPE(-77.11934, -76.910123, 38.995556, 38.793084)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/0a36626b704140b29924e9b594ae56fd_3"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/0a36626b704140b29924e9b594ae56fd_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/3"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/59/99/07/bbaf414284a4cb9143a4cab0e4/iso19139.xml""}",Public,599907bb-af41-4284-a4cb-9143a4cab0e4,Maryland,"[u'Society', u'Cultural', u'Art', u'Grant', u'Artists']",The Artist Fellowship Program (AFP) offers financial fellowships to individual artists whose artistic excellence significantly contributes to the District of Columbia as a world class cultural capital. AFP recognizes the impact of individual artists within the District of Columbia and supports the vitality that those artists bring to the local community. The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings.   Further1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington  Additionally  These trends create an opportunity for DCCAH to position itself at the forefront of the city’s cultural planning.   To achieve this goal,2017-02-23,2014,,599907bb-af41-4284-a4cb-9143a4cab0e4,,38.793084 -77.11934 38.995556 -77.11934 38.995556 -76.910123 38.793084 -76.910123 38.793084 -77.11934,2014,[u'District of Columbia GIS Program'],0a36626b704140b29924e9b594ae56fd_3,38.793084 -77.11934 38.995556 -76.910123,"Artist Fellowship Program: Washington, D.C., 2014",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,599907bb-af41-4284-a4cb-9143a4cab0e4,Dataset,
Point,2017-05-24T17:33:09Z,"ENVELOPE(-77.111245, -76.910137, 38.993577, 38.820415)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/825f603d4cfc41fe9cf9ee74c359f893_2"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/825f603d4cfc41fe9cf9ee74c359f893_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2016/MapServer/2"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/53/e4/25/5e77f842488bb177fb2c500f7c/iso19139.xml""}",Public,53e4255e-77f8-4248-8bb1-77fb2c500f7c,Maryland,"[u'Transportation', u'Vision Zero', u'Public works', u'Police', u'Enforcement', u'Parking', u'Parking violation', u'Parking enforcement']",Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia'sMetropolitan Police Department (MPD) and partner agencies with the authority. For exampleParking violation locations are summarized ticket counts based on time of dayData was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server Data was then visualized using the street segment centroid coordinates.,2017-02-02,2016,,53e4255e-77f8-4248-8bb1-77fb2c500f7c,,38.820415 -77.111245 38.993577 -77.111245 38.993577 -76.910137 38.820415 -76.910137 38.820415 -77.111245,2016,[u'District of Columbia GIS Program'],825f603d4cfc41fe9cf9ee74c359f893_2,38.820415 -77.111245 38.993577 -76.910137,"Parking Violations: Washington, D.C., March 2016",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,53e4255e-77f8-4248-8bb1-77fb2c500f7c,Dataset,
Point,2017-05-24T17:30:21Z,"ENVELOPE(-77.097177, -76.929579, 38.980288, 38.831338)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/661a67b1feaa4493b8a7ffb5642614d6_5"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/661a67b1feaa4493b8a7ffb5642614d6_5.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/Summer_Events/MapServer/5"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/6c/61/a8/99dc5c4d84a36204eac9c60ec7/iso19139.xml""}",Public,6c61a899-dc5c-4d84-a362-04eac9c60ec7,Maryland,"[u'Society', u'Summer events', u'Recreation', u'Kids', u'Youth', u'Pool', u'Festival']",Summer events in the Washington Visit <a href=NHttp://summer.dc.govN target=N_blankN>http://summer.dc.gov.,2017-03-03,2017-,,6c61a899-dc5c-4d84-a362-04eac9c60ec7,,38.831338 -77.097177 38.980288 -77.097177 38.980288 -76.929579 38.831338 -76.929579 38.831338 -77.097177,2017,[u'District of Columbia GIS Program'],661a67b1feaa4493b8a7ffb5642614d6_5,38.831338 -77.097177 38.980288 -76.929579,"Libraries: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,6c61a899-dc5c-4d84-a362-04eac9c60ec7,Dataset,
