layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Polygon,2016-12-30T13:41:10Z,"ENVELOPE(-93.772, -93.1769, 45.2477, 44.7834)","{""http://schema.org/downloadUrl"":""http://gis.hennepin.opendata.arcgis.com/datasets/cde2b42d0da24de9b1bf7d7e178f3d83_2.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/17/04/df/505a98478da44379dd32ef286d/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.hennepin.us/arcgis/rest/services/HennepinData/PEOPLE_SOCIETY/MapServer/2"",""http://schema.org/url"":""http://gis.hennepin.opendata.arcgis.com/datasets/cde2b42d0da24de9b1bf7d7e178f3d83_2""}",Public,1704df50-5a98-478d-a443-79dd32ef286d,Minnesota,[u'Society'],"2010 US Census Block Groups for Hennepin County with subset of PL94-171 demographic data. Link to Attribute Table Information: http://gis.hennepin.us/OpenData/Metadata/2010%20Census%20Block%20Groups.pdf Data updated: 04/08/2011 Use Limitations: This data (i) is furnished 'AS IS' with no representation as to completeness or accuracy; (ii) is furnished with no warranty of any kind; and (iii) is not suitable for legal, engineering or surveying purposes. Hennepin County shall not be liable for any damage, injury or loss resulting from this data.",2015-09-12T18:18:26Z,2015,[u'Hennepin County'],1704df50-5a98-478d-a443-79dd32ef286d,,44.7834 -93.772 45.2477 -93.772 45.2477 -93.1769 44.7834 -93.1769 44.7834 -93.772,2015,[u'Hennepin County'],1704df50-5a98-478d-a443-79dd32ef286d,44.7834 -93.772 45.2477 -93.1769,"2010 Census Block Groups: Hennepin County, Minnesota",Shapefile,"[u'Hennepin County, Minnesota, United States', u'Minnesota, United States']",Hennepin County Open Data,1704df50-5a98-478d-a443-79dd32ef286d,Dataset,
Polygon,2016-12-30T13:41:26Z,"ENVELOPE(-94.0129, -93.5194, 44.9788, 44.6343)","{""http://schema.org/downloadUrl"":""http://data.carver.opendata.arcgis.com/datasets/db197f51e3644bf18d7b543b60bcd1fd_2.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/78/23/92/52c24845568aead0a4a19dc86c/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.co.carver.mn.us/arcgis_ea/rest/services/OpenAccess/CC_Floodplain/MapServer/2"",""http://schema.org/url"":""http://data.carver.opendata.arcgis.com/datasets/db197f51e3644bf18d7b543b60bcd1fd_2""}",Public,78239252-c248-4556-8aea-d0a4a19dc86c,Minnesota,"[u'Inland Waters', u'Floodplains', u'Floods']",2010 FEMA DFIRM floodway.,2014-06-01T19:28:47Z,2014,"[u'Carver County, Minnesota']",78239252-c248-4556-8aea-d0a4a19dc86c,,44.6343 -94.0129 44.9788 -94.0129 44.9788 -93.5194 44.6343 -93.5194 44.6343 -94.0129,2014,"[u'Carver County, Minnesota']",78239252-c248-4556-8aea-d0a4a19dc86c,44.6343 -94.0129 44.9788 -93.5194,"Floodway: Carver County, Minnesota, 2014",Shapefile,"[u'Carver County, Minnesota, United States', u'Minnesota, United States']",Carver County Open Data,78239252-c248-4556-8aea-d0a4a19dc86c,Dataset,
Point,2016-12-30T13:41:29Z,"ENVELOPE(-96.835554, -96.167277, 47.152251, 46.629106)","{""http://schema.org/url"":""http://claycountymn.gov/658/GIS-Data"",""http://schema.org/downloadUrl"":""ftp://gis.co.clay.mn.us/Download/Clay/Clay_Control_Corners.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/05/df/51/c5ab494a66bd84ad3f721e5007/iso19139.xml""}",Public,05df51c5-ab49-4a66-bd84-ad3f721e5007,Minnesota,[u'Land surveying'],Clay County survey corner locations.,2016-07-01,2016,,05df51c5-ab49-4a66-bd84-ad3f721e5007,,46.629106 -96.835554 47.152251 -96.835554 47.152251 -96.167277 46.629106 -96.167277 46.629106 -96.835554,2016,,05df51c5-ab49-4a66-bd84-ad3f721e5007,46.629106 -96.835554 47.152251 -96.167277,"Control Corners: Clay County, Minnesota, 2016",Shapefile,"[u'Clay County, Minnesota, United States', u'Minnesota, United States']",Clay County GIS Data,05df51c5-ab49-4a66-bd84-ad3f721e5007,Dataset,
Polygon,2016-12-30T13:42:24Z,"ENVELOPE(-93.8215, -93.7554, 44.8624, 44.823)","{""http://schema.org/url"":""http://data.carver.opendata.arcgis.com/datasets/99dc289d03414a9e967979504a2cdd25_2"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/14/67/08/b379dc4ed6944cba744cb747db/iso19139.xml""}",Public,146708b3-79dc-4ed6-944c-ba744cb747db,Minnesota,"[u'Planning and Cadastral', u'Planning', u'Zoning', u'Land use']",City of Waconia zoning districts. Current as of October 2014,2015-03-26T19:30:12Z,2014-,"[u'Carver County, Minnesota']",146708b3-79dc-4ed6-944c-ba744cb747db,,44.823 -93.8215 44.8624 -93.8215 44.8624 -93.7554 44.823 -93.7554 44.823 -93.8215,2014,"[u'Carver County, Minnesota']",146708b3-79dc-4ed6-944c-ba744cb747db,44.823 -93.8215 44.8624 -93.7554,"Waconia Zoning Districts: Waconia, Carver County, Minnesota, 2014",Shapefile,"[u'Carver County, Minnesota, United States', u'Minnesota, United States']",Carver County Open Data,146708b3-79dc-4ed6-944c-ba744cb747db,Dataset,
Point,2016-12-30T13:42:39Z,"ENVELOPE(-93.7458, -93.2166, 45.2012, 44.8233)","{""http://schema.org/downloadUrl"":""http://gis.hennepin.opendata.arcgis.com/datasets/21d4448963034222a8f54c23fbefe693_0.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a6/e4/a8/00cae74a5e8ceb63b90a8e097c/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.hennepin.us/arcgis/rest/services/HennepinData/PLACES/MapServer/0"",""http://schema.org/url"":""http://gis.hennepin.opendata.arcgis.com/datasets/21d4448963034222a8f54c23fbefe693_0""}",Public,a6e4a800-cae7-4a5e-8ceb-63b90a8e097c,Minnesota,[u'Location'],"This dataset contains City Hall locations in Hennepin County. Link to Attribute Table Information: http://gis.hennepin.us/OpenData/Metadata/City%20Halls.pdf Use Limitations: This data (i) is furnished 'AS IS' with no representation as to completeness or accuracy; (ii) is furnished with no warranty of any kind; and (iii) is not suitable for legal, engineering or surveying purposes. Hennepin County shall not be liable for any damage, injury or loss resulting from this data.",2015-09-12T17:42:32Z,2015-2016,[u'Hennepin County'],a6e4a800-cae7-4a5e-8ceb-63b90a8e097c,,44.8233 -93.7458 45.2012 -93.7458 45.2012 -93.2166 44.8233 -93.2166 44.8233 -93.7458,2015,[u'Hennepin County'],a6e4a800-cae7-4a5e-8ceb-63b90a8e097c,44.8233 -93.7458 45.2012 -93.2166,"City Halls: Hennepin County, Minnesota",Shapefile,"[u'Hennepin County, Minnesota, United States', u'Minnesota, United States']",Hennepin County Open Data,a6e4a800-cae7-4a5e-8ceb-63b90a8e097c,Dataset,
Polygon,2016-12-30T13:42:41Z,"ENVELOPE(-94.0129, -93.5194, 44.9788, 44.6347)","{""http://schema.org/downloadUrl"":""http://data.carver.opendata.arcgis.com/datasets/f8f50203413a49178aa051536083d1b0_10.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/8f/ac/b7/fc8fc44d40b7f3681f77a078ea/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.co.carver.mn.us/arcgis_ea/rest/services/OpenAccess/CC_Administrative/MapServer/10"",""http://schema.org/url"":""http://data.carver.opendata.arcgis.com/datasets/f8f50203413a49178aa051536083d1b0_10""}",Public,8facb7fc-8fc4-4d40-b7f3-681f77a078ea,Minnesota,[u'Boundaries'],Summary Carver County Boundary file. Description This is a polygon dataset for the County Boundary derived from the County Surveryor's base map.,2014-05-26T20:15:11Z,2014-,"[u'Carver County, Minnesota']",8facb7fc-8fc4-4d40-b7f3-681f77a078ea,,44.6347 -94.0129 44.9788 -94.0129 44.9788 -93.5194 44.6347 -93.5194 44.6347 -94.0129,2014,"[u'Carver County, Minnesota']",8facb7fc-8fc4-4d40-b7f3-681f77a078ea,44.6347 -94.0129 44.9788 -93.5194,"County Boundary: Carver County, Minnesota, 2014",Shapefile,"[u'Carver County, Minnesota, United States', u'Minnesota, United States']",Carver County Open Data,8facb7fc-8fc4-4d40-b7f3-681f77a078ea,Dataset,
Mixed,2016-12-30T13:42:38Z,"ENVELOPE(-96.199846, -95.157798, 47.163819, 46.704344)","{""http://schema.org/url"":""http://www.co.becker.mn.us/online_services/GIS_data.aspx"",""http://schema.org/downloadUrl"":""http://gis-server.co.becker.mn.us/data/gis/shapefiles/county.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/e0/6d/cd/64208e42f18fa15926c8095fe1/iso19139.xml""}",Public,e06dcd64-208e-42f1-8fa1-5926c8095fe1,Minnesota,[u'Boundaries'],"Shapefile of the county boundary of Becker County, Minnesota",2016-08-08,2016-,"[u'Becker County, Minnesota']",e06dcd64-208e-42f1-8fa1-5926c8095fe1,,46.704344 -96.199846 47.163819 -96.199846 47.163819 -95.157798 46.704344 -95.157798 46.704344 -96.199846,2016,"[u'Becker County, Minnesota']",e06dcd64-208e-42f1-8fa1-5926c8095fe1,46.704344 -96.199846 47.163819 -95.157798,"County Boundary: Becker County, Minnesota, 2016",Shapefile,"[u'Becker County, Minnesota, United States', u'Minnesota, United States']",Becker County GIS Data,e06dcd64-208e-42f1-8fa1-5926c8095fe1,Dataset,
Polygon,2016-12-30T13:41:24Z,"ENVELOPE(-93.7728, -93.1766, 45.2471, 44.783)","{""http://schema.org/downloadUrl"":""http://gis.hennepin.opendata.arcgis.com/datasets/c5f67030adce4b3987782a88e0652093_9.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/b3/5e/a8/0702df47538dfe3c6b60c45b26/iso19139.xml"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.hennepin.us/arcgis/rest/services/HennepinData/BOUNDARIES/MapServer/9"",""http://schema.org/url"":""http://gis.hennepin.opendata.arcgis.com/datasets/c5f67030adce4b3987782a88e0652093_9""}",Public,b35ea807-02df-4753-8dfe-3c6b60c45b26,Minnesota,[u'Boundaries'],"Hennepin County US Congressional Districts based on the 2012 redistricting of US Congressional district polygons determined from Legislative district boundaries. The field NAME_TXT contains the district identifier for each Congressional District. Link to Attribute Table Information: http://gis.hennepin.us/OpenData/Metadata/US%20Congressional%20Districts.pdf Data updated: monthly Use Limitations: This data (i) is furnished 'AS IS' with no representation as to completeness or accuracy; (ii) is furnished with no warranty of any kind; and (iii) is not suitable for legal, engineering or surveying purposes. Hennepin County shall not be liable for any damage, injury or loss resulting from this data. General questions about this dataset, including errors, omissions, corrections and/or updates should be directed to the Survey Division, Resident and Real Estate Services Department, Hennepin County at 612-348-3131.",2015-09-12T18:04:17Z,2015-2016,[u'Hennepin County'],b35ea807-02df-4753-8dfe-3c6b60c45b26,,44.783 -93.7728 45.2471 -93.7728 45.2471 -93.1766 44.783 -93.1766 44.783 -93.7728,2015,[u'Hennepin County'],b35ea807-02df-4753-8dfe-3c6b60c45b26,44.783 -93.7728 45.2471 -93.1766,"US Congressional Districts: Hennepin County, Minnesota, 2012",Shapefile,"[u'Hennepin County, Minnesota, United States', u'Minnesota, United States']",Hennepin County Open Data,b35ea807-02df-4753-8dfe-3c6b60c45b26,Dataset,
Mixed,2016-12-30T13:41:10Z,"ENVELOPE(-96.827548, -96.164171, 47.15226, 46.629079)","{""http://schema.org/url"":""http://claycountymn.gov/658/GIS-Data"",""http://schema.org/downloadUrl"":""ftp://gis.co.clay.mn.us/Download/Clay/ClayRoads.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/03/15/06/c0dc35453495917db27c92ae2b/iso19139.xml""}",Public,031506c0-dc35-4534-9591-7db27c92ae2b,Minnesota,"[u'Transportation', u'Roads']",Geocoded roads. The file contains street names and address ranges.,2016-07-01,2016,,031506c0-dc35-4534-9591-7db27c92ae2b,,46.629079 -96.827548 47.15226 -96.827548 47.15226 -96.164171 46.629079 -96.164171 46.629079 -96.827548,2016,,031506c0-dc35-4534-9591-7db27c92ae2b,46.629079 -96.827548 47.15226 -96.164171,"Road Centerlines: Clay County, Minnesota, 2016",Shapefile,"[u'Clay County, Minnesota, United States', u'Minnesota, United States']",Clay County GIS Data,031506c0-dc35-4534-9591-7db27c92ae2b,Dataset,
Mixed,2016-12-30T13:42:18Z,"ENVELOPE(-96.840318, -96.16765, 47.152259, 46.627476)","{""http://schema.org/url"":""http://claycountymn.gov/658/GIS-Data"",""http://schema.org/downloadUrl"":""ftp://gis.co.clay.mn.us/Download/Clay/ClayLakesRivers.ZIP"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a6/ed/26/3ae10e41cfb91b558a002a4159/iso19139.xml""}",Public,a6ed263a-e10e-41cf-b91b-558a002a4159,Minnesota,"[u'Lakes', u'Rivers', u'Bodies of water']",Clay County lakes and rivers.,2013-03-11,2013,,a6ed263a-e10e-41cf-b91b-558a002a4159,,46.627476 -96.840318 47.152259 -96.840318 47.152259 -96.16765 46.627476 -96.16765 46.627476 -96.840318,2013,,a6ed263a-e10e-41cf-b91b-558a002a4159,46.627476 -96.840318 47.152259 -96.16765,"Lakes and Rivers: Clay County, Minnesota, 2013",Shapefile,"[u'Clay County, Minnesota, United States', u'Minnesota, United States']",Clay County GIS Data,a6ed263a-e10e-41cf-b91b-558a002a4159,Dataset,
