layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Mixed,2017-05-17T16:48:32Z,"ENVELOPE(-93.911716, -93.277945, 44.813254, 44.543049)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/b9d1688fec5741b7819d151213521203_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/b9d1688fec5741b7819d151213521203_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/54/20/14/8a64e8427caa3c19f65c3fb50e/iso19139.xml""}",Public,5420148a-64e8-427c-aa3c-19f65c3fb50e,Minnesota,[u'Society'],This dataset contains polling precincts within Scott County. The county is broken up into 49 precincts.,,2016-2017,"[u'Scott County, Minnesota']",5420148a-64e8-427c-aa3c-19f65c3fb50e,,44.543049 -93.911716 44.813254 -93.911716 44.813254 -93.277945 44.543049 -93.277945 44.543049 -93.911716,2016,,5420148a-64e8-427c-aa3c-19f65c3fb50e,44.543049 -93.911716 44.813254 -93.277945,"Polling Precincts: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,5420148a-64e8-427c-aa3c-19f65c3fb50e,Dataset,
Mixed,2017-05-17T16:51:42Z,"ENVELOPE(-93.889721, -93.30323, 44.812678, 44.533053)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/dd51dd7d245c45758e8cd6a6464910d4_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/dd51dd7d245c45758e8cd6a6464910d4_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/40/52/e1/82d2f54302bd875d583bfa206d/iso19139.xml""}",Public,4052e182-d2f5-4302-bd87-5d583bfa206d,Minnesota,[u'Society'],"This dataset depicts park locations within Scott County. These locations were derived from various sources including local, county, regional, and state data. The county park boundaries are maintained by the Scott County Parks department. Other locations are maintained by their respective authority.",,2016-2017,"[u'Scott County, Minnesota']",4052e182-d2f5-4302-bd87-5d583bfa206d,,44.533053 -93.889721 44.812678 -93.889721 44.812678 -93.30323 44.533053 -93.30323 44.533053 -93.889721,2016,,4052e182-d2f5-4302-bd87-5d583bfa206d,44.533053 -93.889721 44.812678 -93.30323,"Parks: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,4052e182-d2f5-4302-bd87-5d583bfa206d,Dataset,
Mixed,2017-05-17T16:51:31Z,"ENVELOPE(-93.818848, -93.289792, 44.798467, 44.522855)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/fd6005fa4eeb452d8e80daf1232b5446_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/fd6005fa4eeb452d8e80daf1232b5446_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/43/b8/53/0268fd49459ac84d1613024d08/iso19139.xml""}",Public,43b85302-68fd-4945-9ac8-4d1613024d08,Minnesota,[u'Health'],Licensed family child care providers within Scott County.,,2016-2017,"[u'Scott County, Minnesota']",43b85302-68fd-4945-9ac8-4d1613024d08,,44.522855 -93.818848 44.798467 -93.818848 44.798467 -93.289792 44.522855 -93.289792 44.522855 -93.818848,2016,,43b85302-68fd-4945-9ac8-4d1613024d08,44.522855 -93.818848 44.798467 -93.289792,"Family Child Care: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,43b85302-68fd-4945-9ac8-4d1613024d08,Dataset,
Mixed,2017-05-17T16:48:25Z,"ENVELOPE(-93.76869, -93.331539, 44.782412, 44.624874)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/de00613d36b24493a5e81e094bfc00b4_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/de00613d36b24493a5e81e094bfc00b4_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/74/04/4a/7097134e70a276279ab41017de/iso19139.xml""}",Public,74044a70-9713-4e70-a276-279ab41017de,Minnesota,[u'Transportation'],"Park &amp; Ride Lots within Scott County. For more information, visit the <a href=Nhttp://www.smartlinktransit.com/index.htmlN target=N_blankN>SmarkLink Transit</a> website.",,2015,"[u'Scott County, Minnesota']",74044a70-9713-4e70-a276-279ab41017de,,44.624874 -93.76869 44.782412 -93.76869 44.782412 -93.331539 44.624874 -93.331539 44.624874 -93.76869,2015,,74044a70-9713-4e70-a276-279ab41017de,44.624874 -93.76869 44.782412 -93.331539,"Park and Ride Lots: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,74044a70-9713-4e70-a276-279ab41017de,Dataset,
Mixed,2017-05-17T16:51:07Z,"ENVELOPE(-93.911912, -93.277753, 44.813211, 44.542912)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/11227f63e88f44feb3ca81525ecaa534_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/11227f63e88f44feb3ca81525ecaa534_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/be/50/b2/f6fdbb4ed39480b538b94aab93/iso19139.xml""}",Public,be50b2f6-fdbb-4ed3-9480-b538b94aab93,Minnesota,[u'Boundaries'],This dataset contains one feature that represents the outer county boundary for Scott County. The northern boundary is defined by the Minnesota river. The rest of the boundary is based off of the Public Land Survey System using Township and Range boundaries.,,2015-2016,"[u'Scott County, Minnesota']",be50b2f6-fdbb-4ed3-9480-b538b94aab93,,44.542912 -93.911912 44.813211 -93.911912 44.813211 -93.277753 44.542912 -93.277753 44.542912 -93.911912,2015,,be50b2f6-fdbb-4ed3-9480-b538b94aab93,44.542912 -93.911912 44.813211 -93.277753,"County Boundary: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,be50b2f6-fdbb-4ed3-9480-b538b94aab93,Dataset,
Mixed,2017-05-17T16:49:35Z,"ENVELOPE(-93.909959, -93.277945, 44.812687, 44.543095)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/93bdfb2c9a9f4c2b9a53b87dd875a4be_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/93bdfb2c9a9f4c2b9a53b87dd875a4be_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/03/53/39/9b5f504bacbca75e8050386c99/iso19139.xml""}",Public,0353399b-5f50-4bac-bca7-5e8050386c99,Minnesota,[u'Society'],"Scott County Parcels represent property tax boundaries and were created, and are maintained, by the Survey department. The tax boundaries are joined to the Assessor's CAMA data using the PID field providing field attributes for each property. For a list of field descriptions, click here.",,2016-2017,"[u'Scott County, Minnesota']",0353399b-5f50-4bac-bca7-5e8050386c99,,44.543095 -93.909959 44.812687 -93.909959 44.812687 -93.277945 44.543095 -93.277945 44.543095 -93.909959,2016,,0353399b-5f50-4bac-bca7-5e8050386c99,44.543095 -93.909959 44.812687 -93.277945,"Parcels: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,0353399b-5f50-4bac-bca7-5e8050386c99,Dataset,
Mixed,2017-05-17T16:51:00Z,"ENVELOPE(-93.890579, -93.278401, 44.803897, 44.530082)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/69c050b1159540c29c7ffc884c12f066_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/69c050b1159540c29c7ffc884c12f066_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/e9/41/59/bd09af4eab86da459ff52f5797/iso19139.xml""}",Public,e94159bd-09af-4eab-86da-459ff52f5797,Minnesota,[u'Society'],"This dataset contains the address points within Scott County, in MetroGIS format. The attributes of the data allow for accurate geocoding.",,2016-2017,"[u'Scott County, Minnesota']",e94159bd-09af-4eab-86da-459ff52f5797,,44.530082 -93.890579 44.803897 -93.890579 44.803897 -93.278401 44.530082 -93.278401 44.530082 -93.890579,2016,,e94159bd-09af-4eab-86da-459ff52f5797,44.530082 -93.890579 44.803897 -93.278401,"Address Points: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,e94159bd-09af-4eab-86da-459ff52f5797,Dataset,
Mixed,2017-05-17T16:51:25Z,"ENVELOPE(-93.836343, -93.280559, 44.70591, 44.543047)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/dbc0ac6b823f448fa9aa7fa26d9d5280_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/dbc0ac6b823f448fa9aa7fa26d9d5280_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/95/ce/e7/e8ef4441ec864c0c3ebf84fe0a/iso19139.xml""}",Public,95cee7e8-ef44-41ec-864c-0c3ebf84fe0a,Minnesota,[u'Farming'],This dataset contains the agricultural ditches within Scott County.,,2016-2017,"[u'Scott County, Minnesota']",95cee7e8-ef44-41ec-864c-0c3ebf84fe0a,,44.543047 -93.836343 44.70591 -93.836343 44.70591 -93.280559 44.543047 -93.280559 44.543047 -93.836343,2016,,95cee7e8-ef44-41ec-864c-0c3ebf84fe0a,44.543047 -93.836343 44.70591 -93.280559,"Agricultural Ditches: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,95cee7e8-ef44-41ec-864c-0c3ebf84fe0a,Dataset,
Point,2017-05-17T16:49:03Z,"ENVELOPE(-93.856605, -93.300007, 44.811605, 44.529836)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/ba0a67061ac04f6c98c3635d5e276333_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/ba0a67061ac04f6c98c3635d5e276333_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/ed/3b/e1/3597b64d1aa38aa900f1d5fc80/iso19139.xml""}",Public,ed3be135-97b6-4d1a-a38a-a900f1d5fc80,Minnesota,[u'Transportation'],"This dataset depicts the location of trails and sidewalks within Scott County. These locations were compiled from various sources including local, county, and regional data. The accuracy of the data varies by source.",,2016-2017,"[u'Scott County, Minnesota']",ed3be135-97b6-4d1a-a38a-a900f1d5fc80,,44.529836 -93.856605 44.811605 -93.856605 44.811605 -93.300007 44.529836 -93.300007 44.529836 -93.856605,2016,,ed3be135-97b6-4d1a-a38a-a900f1d5fc80,44.529836 -93.856605 44.811605 -93.300007,"Trails: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,ed3be135-97b6-4d1a-a38a-a900f1d5fc80,Dataset,
Mixed,2017-05-17T16:48:39Z,"ENVELOPE(-93.829858, -93.323959, 44.797328, 44.544728)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/0d9749c775174de6995066b205e5fda5_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/0d9749c775174de6995066b205e5fda5_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/e9/fe/b3/cbf1624408a80821cafdba2d02/iso19139.xml""}",Public,e9feb3cb-f162-4408-a808-21cafdba2d02,Minnesota,[u'Society'],"This dataset contains polling places throughout Scott County. Attributes include polling location, address, and precinct.",,2016-2017,"[u'Scott County, Minnesota']",e9feb3cb-f162-4408-a808-21cafdba2d02,,44.544728 -93.829858 44.797328 -93.829858 44.797328 -93.323959 44.544728 -93.323959 44.544728 -93.829858,2016,,e9feb3cb-f162-4408-a808-21cafdba2d02,44.544728 -93.829858 44.797328 -93.323959,"Polling Places: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,e9feb3cb-f162-4408-a808-21cafdba2d02,Dataset,
Point,2017-05-17T16:50:27Z,"ENVELOPE(-93.869468, -93.30341, 44.79108, 44.543406)","{""http://schema.org/downloadUrl"":""http://opendata.gis.co.scott.mn.us/datasets/96d49c0337bf48599d4cb454e088f408_0.zip"",""http://schema.org/url"":""http://opendata.gis.co.scott.mn.us/datasets/96d49c0337bf48599d4cb454e088f408_0"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/60/c0/eb/76db7a46aa9cd993f6bae4594e/iso19139.xml""}",Public,60c0eb76-db7a-46aa-9cd9-93f6bae4594e,Minnesota,[u'Planning and Cadastral'],Scott County Split Zoning. Zoning data falls into 1 of 12 categories:A-1 = Agricultural Preservation DistrictA-2 = Agricultural Woodlands DistrictA-3 = Agricultural Preservation Density DistrictC-1 = General Commercial DistrictI-1 = Rural Industrial DistrictRR-1 = Rural Residential Reserve DistrictRR-1C = Rural Residential Reserve Cluster DistrictRR-2 = Rural Residential Single Family DistrictRR-3 = Residential Suburban Single Family DistrictUBR = Urban Business Reserve DistrictUER = Urban Expansion Reserve DistrictUERC = Urban Expansion Reserve Cluster DistrictUTR = Urban Transition Reserve DistrictUTR-C = Urban Transition Reserve Cluster District,,2016-2017,"[u'Scott County, Minnesota']",60c0eb76-db7a-46aa-9cd9-93f6bae4594e,,44.543406 -93.869468 44.79108 -93.869468 44.79108 -93.30341 44.543406 -93.30341 44.543406 -93.869468,2016,,60c0eb76-db7a-46aa-9cd9-93f6bae4594e,44.543406 -93.869468 44.79108 -93.30341,"Split Zoning: Scott County, Minnesota",Shapefile,"[u'Scott County, Minnesota']",Scott County Open Data,60c0eb76-db7a-46aa-9cd9-93f6bae4594e,Dataset,
