layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Mixed,2017-07-26T20:36:59Z,"ENVELOPE(-90.030615, -91.566008, 43.915427, 39.352294)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/project-areas/MissNorthRiver/MissRiver_NorthTileIndex.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/4d/e1/7b/cb5ab440d7903a79f302806ad8/iso19139.xml""}",Public,4de17bcb-5ab4-40d7-903a-79f302806ad8,Illinois,"[u'Imagery and Base Maps', u'Elevation']",This dataset consists of modified FEMA-grade LiDAR point cloud data for the Mississippi River floodplain in Navigation Pools 8 through 24. The data was collected between the dates of 11/7/2007 and 12/8/2011. The program spanned multiple years and the dynamic nature of the floodplain will likely create surface inconsistencies caused by these temporal differences between flightlines of different dates. Please be aware of these differences while analyzing the data. Wilson & Company and Sanborn Map Company combined to complete acquisition and processing of the LiDAR data.,12/28/11,2011,"[u'Wilson & Company, Inc.']",4de17bcb-5ab4-40d7-903a-79f302806ad8,,39.352294 -90.030615 43.915427 -90.030615 43.915427 -91.566008 39.352294 -91.566008 39.352294 -90.030615,2011,,MissRiverNorth_Metadata_arc,39.352294 -90.030615 43.915427 -91.566008,"Height Modernization (ILHMP) LiDAR Data: Mississippi River North, Illinois: 2012",Shapefile,"[u'Missipi River North, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,4de17bcb-5ab4-40d7-903a-79f302806ad8,Dataset,
Mixed,2017-07-26T20:37:01Z,"ENVELOPE(-91.4244, -87.384, 42.4951, 36.954)","{""http://schema.org/url"":""https://clearinghouse.isgs.illinois.edu/data/geology/quaternary-deposits-1979"",""http://schema.org/downloadUrl"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Quat_Geology_500K_1979_Py.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Geology/Quaternary_Deposits_1979/MapServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/62/7f/8c/5ebb9a46fdab4a3958f39f33a2/iso19139.xml""}",Public,627f8c5e-bb9a-46fd-ab4a-3958f39f33a2,Illinois,"[u'Geoscientific Information', u'Geology']","Digital representation of the Quaternary Deposits in Illinois map by Lineback (1979). Map scale is 1:500,000. Shows Quaternary deposits that lie at or near the land surface, including loess deposits.",12/31/83,1983,[u'Illinois State Geological Survey'],627f8c5e-bb9a-46fd-ab4a-3958f39f33a2,,36.954 -91.4244 42.4951 -91.4244 42.4951 -87.384 36.954 -87.384 36.954 -91.4244,1983,[u'Illinois State Geological Survey'],IL_Quat_Geology_500K_1979_Py_arc,36.954 -91.4244 42.4951 -87.384,"Quaternary Deposits: Illinois, 1979",Shapefile,"[u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,627f8c5e-bb9a-46fd-ab4a-3958f39f33a2,Dataset,
Mixed,2017-07-26T20:28:23Z,"ENVELOPE(-90.760401, -87.525422, 42.165667, 37.092988)","{""http://schema.org/url"":""https://clearinghouse.isgs.illinois.edu/data/geology/structural-features-faults-grabens-and-flexures"",""http://schema.org/downloadUrl"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Struct_Feat_Faults_1995_Ln.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/ab/0c/f8/e5d6bd426cbbe91e17043b44c0/iso19139.xml""}",Public,ab0cf8e5-d6bd-426c-bbe9-1e17043b44c0,Illinois,"[u'Geoscientific Information', u'Structure', u'Geology']","This is a partial representation of Plate 1 from ISGS Bulletin 100 (1993). Features depicted are limited to well documented, significant faults, faulted flexures and grabens in Illinois. Names of the features and the associated directions of faulting are included. This data set must be used in conjunction with the other feature classes in this dataset for a full representation of Plate 1 of ISGS Bulletin 100.",1/1/95,1995,[u'Illinois State Geological Survey'],ab0cf8e5-d6bd-426c-bbe9-1e17043b44c0,,37.092988 -90.760401 42.165667 -90.760401 42.165667 -87.525422 37.092988 -87.525422 37.092988 -90.760401,1995,[u'Illinois State Geological Survey'],IL_Struct_Feat_Faults_1995_Ln_arc,37.092988 -90.760401 42.165667 -87.525422,"Structural Features - Faults: Illinois, 1995",Shapefile,"[u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,ab0cf8e5-d6bd-426c-bbe9-1e17043b44c0,Dataset,
Mixed,2017-07-26T20:37:00Z,"ENVELOPE(-89.466, -89.159, 41.323, 41.103)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/putnam/putnam_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/b3/98/55/46aca44f75a1a24598a2cdee22/iso19139.xml""}",Public,b3985546-aca4-4f75-a1a2-4598a2cdee22,Illinois,"[u'Imagery and Base Maps', u'Elevation']","This task order is for planning, acquisition, processing, and derivative products of LiDAR data to be collected for areas of Illinois. LiDAR data, and derivative products produced in compliance with this task order are part of the data to be obtained under Job Number P-94-025-10. Specifications listed below are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 13.",8/21/13,2011-2012,"[u'AeroMetric, Inc.']",b3985546-aca4-4f75-a1a2-4598a2cdee22,,41.103 -89.466 41.323 -89.466 41.323 -89.159 41.103 -89.159 41.103 -89.466,2011,"[u'AeroMetric, Inc.']",putnam_2012_metadata_arc,41.103 -89.466 41.323 -89.159,"Height Modernization (ILHMP) LiDAR Data: Putnam County, Illinois: 2012",Shapefile,"[u'Putnam County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,b3985546-aca4-4f75-a1a2-4598a2cdee22,Dataset,
Mixed,2017-07-26T20:28:23Z,"ENVELOPE(-91.5826823, -87.38401652, 42.49563968, 36.95351896)","{""http://schema.org/url"":""https://clearinghouse.isgs.illinois.edu/data/geology/bedrock-geology-2005"",""http://schema.org/downloadUrl"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Bedrock_Geology_500K_2005_Py.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/c4/86/46/8fa6874bca9adf146fc093dc5b/iso19139.xml""}",Public,c486468f-a687-4bca-9adf-146fc093dc5b,Illinois,"[u'Geoscientific Information', u'Geology']","This feature dataset shows the distribution and extent of the bedrock geologic units within the State of Illinois, as depicted on the map Bedrock Geology of Illinois (2005) by D. Kolata (compiler), published by the Illinois State Geologic Survey. The component feature classes show geologic units (polygons) and faults (lines.) The nominal scale of the published hardcopy map is 1:500,000. In some areas data of greater scale were generalized and incorporated.",12/28/04,2005,[u'Illinois State Geological Survey'],c486468f-a687-4bca-9adf-146fc093dc5b,,36.95351896 -91.5826823 42.49563968 -91.5826823 42.49563968 -87.38401652 36.95351896 -87.38401652 36.95351896 -91.5826823,2005,[u'Illinois State Geological Survey'],IL_Bedrock_Geology_500K_2005_Py_arc,36.95351896 -91.5826823 42.49563968 -87.38401652,"Bedrock Geology: Illinois, 2005",Shapefile,"[u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,c486468f-a687-4bca-9adf-146fc093dc5b,Dataset,
Point,2017-07-26T20:37:00Z,"ENVELOPE(-90.55, -88.32, 41.24, 36.53)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/calhoun/calhoun_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/84/2b/64/8ad16c4df2a13a53e0d076aa3d/iso19139.xml""}",Public,842b648a-d16c-4df2-a13a-53e0d076aa3d,Illinois,"[u'Imagery and Base Maps', u'Elevation']","This dataset consists of modified FEMA-grade LiDAR point cloud data for the Illinois River floodplain in the following pools: Marseilles Pool (only the portion in La Salle County) Starved Rock Pool Peoria Pool LaGrange Pool Alton Pool The contract used to acquire this data also covered the acquisition of county-wide point clouds for the following counties: Calhoun County, IL Jersey County, IL Union County, IL Alexander County, IL Perry County, MO It also covered the acquisition of floodplain wide point cloud data for the Middle Mississippi River from the confluence with the Illinois River down to the confluence with the Ohio River. The data was collected between the dates of 12/16/2009 and 12/28/2011. The program spanned multiple years and the dynamic nature of the floodplain will likely create surface inconsistencies caused by these temporal differences between flightlines of different dates. Please be aware of these differences while analyzing the data. Wilson & Company and Sanborn Map Company combined to complete acquisition and processing of the LiDAR data.",1/1/11,2011,"[u'Wilson & Company, Inc.']",842b648a-d16c-4df2-a13a-53e0d076aa3d,,36.53 -90.55 41.24 -90.55 41.24 -88.32 36.53 -88.32 36.53 -90.55,2011,,calhoun_metadata_arc,36.53 -90.55 41.24 -88.32,"Height Modernization (ILHMP) LiDAR Data: Calhoun County, Illinois: 2011",Shapefile,"[u'Calhoun County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,842b648a-d16c-4df2-a13a-53e0d076aa3d,Dataset,
Mixed,2017-07-26T20:36:58Z,"ENVELOPE(-88.747, -88.459, 40.283, 39.791)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/piatt/piatt-las.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/5a/72/1e/0fb2444bd8a3d4229e58ea2a0f/iso19139.xml""}",Public,5a721e0f-b244-4bd8-a3d4-229e58ea2a0f,Illinois,"[u'Elevation', u'Imagery and Base Maps']","This task order is for planning, acquisition, processing, and derivative products of LiDAR data to be collected for areas of Illinois. LiDAR data and derivative products produced in compliance with this task order are part of the data to be obtained under Job Number P-95-052-11. Specifications listed below are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 13.",1/10/14,2012,"[u'Quantum Spatial, Inc. (formerly AeroMetric, Inc.)']",5a721e0f-b244-4bd8-a3d4-229e58ea2a0f,,39.791 -88.747 40.283 -88.747 40.283 -88.459 39.791 -88.459 39.791 -88.747,2012,"[u'Quantum Spatial, Inc.']",piatt_2012_metadata_arc,39.791 -88.747 40.283 -88.459,"Height Modernization (ILHMP) LiDAR Data: Piatt County, Illinois: 2012",Shapefile,"[u'Piatt County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,5a721e0f-b244-4bd8-a3d4-229e58ea2a0f,Dataset,
Mixed,2017-07-26T20:36:57Z,"ENVELOPE(-88.698, -88.254, 38.917, 38.597)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/clay/clay_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/8f/d5/41/c9aa674d369c9078c4c1f2387f/iso19139.xml""}",Public,8fd541c9-aa67-4d36-9c90-78c4c1f2387f,Illinois,"[u'Imagery and Base Maps', u'Elevation']","This task order is for planning, acquisition, processing, and derivative products of LiDAR data to be collected for areas of Illinois. LiDAR data, and derivative products produced in compliance with this task order are part of the data to be obtained under Job Number P-99-005-10. Specifications listed below are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 13.",6/25/12,2011,"[u'AeroMetric, Inc.']",8fd541c9-aa67-4d36-9c90-78c4c1f2387f,,38.597 -88.698 38.917 -88.698 38.917 -88.254 38.597 -88.254 38.597 -88.698,2011,"[u'AeroMetric, Inc.']",clay_2011_metadata_arc,38.597 -88.698 38.917 -88.254,"Height Modernization (ILHMP) LiDAR Data: Clay County, Illinois: 2011",Shapefile,"[u'Clay County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,8fd541c9-aa67-4d36-9c90-78c4c1f2387f,Dataset,
Mixed,2017-07-26T20:36:57Z,"ENVELOPE(-90.657, -89.926, 42.508, 42.194)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/jodaviess/jodaviess_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/69/b8/6f/1c3e6d4de99140360be2832668/iso19139.xml""}",Public,69b86f1c-3e6d-4de9-9140-360be2832668,Illinois,"[u'Elevation', u'Imagery and Base Maps']","This LiDAR data is within Illinois Department of Transportation District 2 and includes Jo Daviess County, Illinois. The data is updated from its original format to LAS version 1.2. The LiDAR data was collected in March 2009 as NJo Daviess County, Illinois LiDAR AcquisitionN - ILDOT Project No. P-30-007-08, PTB 146, Item 41. Data was acquired by Quantum Spatial as project 1080110. The sensor used was Optech ALTM Gemini sensor equipped with an inertial measuring unit (IMU) GPS receiver. The acquisition was to produce first return ASCII, bare earth ASCII, DAT and TIN files.",6/12/14,2009-2014,"[u'Quantum Spatial, Inc. (formerly AeroMetric, Inc.)']",69b86f1c-3e6d-4de9-9140-360be2832668,,42.194 -90.657 42.508 -90.657 42.508 -89.926 42.194 -89.926 42.194 -90.657,2009,,jodaviess_2009_metadata_arc,42.194 -90.657 42.508 -89.926,"Height Modernization (ILHMP) LiDAR Data: Jo Daviess County, Illinois: 2009",Shapefile,"[u'Jo Daviess County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,69b86f1c-3e6d-4de9-9140-360be2832668,Dataset,
Mixed,2017-07-26T20:36:58Z,"ENVELOPE(-88.2597339225, -87.9182261179, 41.9967349365, 41.7271988659)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/dupage/dupage_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/c6/c3/38/b9021a4721b407eb75590f130c/iso19139.xml""}",Public,c6c338b9-021a-4721-b407-eb75590f130c,Illinois,"[u'Imagery and Base Maps', u'Elevation']","DuPage County, IL LiDAR",4/4/06,2006,"[u'Aero-Metric, Inc.']",c6c338b9-021a-4721-b407-eb75590f130c,,41.7271988659 -88.2597339225 41.9967349365 -88.2597339225 41.9967349365 -87.9182261179 41.7271988659 -87.9182261179 41.7271988659 -88.2597339225,2006,,dupage_2006_metadata_arc,41.7271988659 -88.2597339225 41.9967349365 -87.9182261179,"Height Modernization (ILHMP) LiDAR Data: Dupage County, Illinois: 2006",Shapefile,"[u'Dupage County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,c6c338b9-021a-4721-b407-eb75590f130c,Dataset,
Mixed,2017-07-26T20:36:55Z,"ENVELOPE(-91.125, -90.435, 41.332, 40.061)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/mercer/mercer_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/c4/d4/81/9c749e486e8b5cd23beb420ca9/iso19139.xml""}",Public,c4d4819c-749e-486e-8b5c-d23beb420ca9,Illinois,"[u'Imagery and Base Maps', u'Elevation']","This task order is for planning, acquisition, processing, and derivative products of LiDAR data to be collected for areas of Illinois. LiDAR data, and derivative products produced in compliance with this task order are part of the data to be obtained under Job Number P-94-025-10. Specifications listed below are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 13.",3/28/13,2011-2012,"[u'AeroMetric, Inc.']",c4d4819c-749e-486e-8b5c-d23beb420ca9,,40.061 -91.125 41.332 -91.125 41.332 -90.435 40.061 -90.435 40.061 -91.125,2011,"[u'AeroMetric, Inc.']",mercer_2012_metadata_arc,40.061 -91.125 41.332 -90.435,"Height Modernization (ILHMP) LiDAR Data: Mercer County, Illinois: 2012",Shapefile,"[u'Mercer County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,c4d4819c-749e-486e-8b5c-d23beb420ca9,Dataset,
Mixed,2017-07-26T20:37:00Z,"ENVELOPE(-88.94396982, -87.51402759, 41.12016671, 40.39269862)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/ford/ford_tile_index.shp"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/de/23/0b/fe9e944d1289c52e57675b959d/iso19139.xml""}",Public,de230bfe-9e94-4d12-89c5-2e57675b959d,Illinois,"[u'Elevation', u'Imagery and Base Maps']","This project involved fixed wing aerial LIDAR data collected at a contracted point spacing of 0.70 meters for the Illinois Counties of Ford, Iroquois and Livingston totaling approximately 2,740 square miles.",1/2/15,2015,[u'Surdex Corporation'],de230bfe-9e94-4d12-89c5-2e57675b959d,,40.39269862 -88.94396982 41.12016671 -88.94396982 41.12016671 -87.51402759 40.39269862 -87.51402759 40.39269862 -88.94396982,2015,,ford_2015_metadata_arc,40.39269862 -88.94396982 41.12016671 -87.51402759,"Height Modernization (ILHMP) LiDAR Data: Ford County, Illinois: 2015",Shapefile,"[u'Ford County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,de230bfe-9e94-4d12-89c5-2e57675b959d,Dataset,
Point,2017-07-26T20:36:52Z,"ENVELOPE(-88.288, -87.512, 41.744, 40.991)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/kankakee/kankakee_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/c1/6c/2c/a4a53a4467926cc36a32351d62/iso19139.xml""}",Public,c16c2ca4-a53a-4467-926c-c36a32351d62,Illinois,"[u'Elevation', u'Imagery and Base Maps']","This dataset is 1 ppsm LiDAR point cloud data and derivative models of Kankakee County, Illinois. Kankakee County is approximately 677 square miles (1753 square kilometers) in north eastern Illinois. Data was collected at a nominal pulse spacing (NPS) of 0.7 meter. Data acquisition, processing and assessment is compliant with procedures and methods stated in U.S. Geological Survey National Geospatial Program LiDAR Base Specification Version 1.0 and Federal Emergency Management Agency Procedure Memorandum 61. This dataset consists of LiDAR LAS swath files and tiled LAS files. Tiled LAS files contain LiDAR point information which has been calibrated, controlled, and classified. Tiled LAS and derived data models are named according to the coordinates at the south west corner of the tile. Quantum Spatial Project No: 1140310.01",10/31/14,2014,"[u'Quantum Spatial, Inc.']",c16c2ca4-a53a-4467-926c-c36a32351d62,,40.991 -88.288 41.744 -88.288 41.744 -87.512 40.991 -87.512 40.991 -88.288,2014,,kankakee_2014_metadata_arc,40.991 -88.288 41.744 -87.512,"Height Modernization (ILHMP) LiDAR Data: Kankakee County, Illinois: 2014",Shapefile,"[u'Kankakee County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,c16c2ca4-a53a-4467-926c-c36a32351d62,Dataset,
Mixed,2017-07-26T20:36:57Z,"ENVELOPE(-88.94396982, -87.51402759, 41.12016671, 40.39269862)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/livingston/livingston_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a9/ad/a7/4d43da4a64a8c449e457b15a5d/iso19139.xml""}",Public,a9ada74d-43da-4a64-a8c4-49e457b15a5d,Illinois,"[u'Elevation', u'Imagery and Base Maps']","This project involved fixed wing aerial LIDAR data collected at a contracted point spacing of 0.70 meters for the Illinois Counties of Ford, Iroquois and Livingston totaling approximately 2,740 square miles.",1/2/15,2015,[u'Surdex Corporation'],a9ada74d-43da-4a64-a8c4-49e457b15a5d,,40.39269862 -88.94396982 41.12016671 -88.94396982 41.12016671 -87.51402759 40.39269862 -87.51402759 40.39269862 -88.94396982,2015,,livingston_2015_metadata_arc,40.39269862 -88.94396982 41.12016671 -87.51402759,"Height Modernization (ILHMP) LiDAR Data: Livingston County, Illinois: 2015",Shapefile,"[u'Livingston County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,a9ada74d-43da-4a64-a8c4-49e457b15a5d,Dataset,
Mixed,2017-07-26T20:37:01Z,"ENVELOPE(-89.719, -89.116, 39.0413, 38.2)","{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/bond/bond_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/08/4f/10/df16b147d8aa65059463e6ca31/iso19139.xml""}",Public,084f10df-16b1-47d8-aa65-059463e6ca31,Illinois,"[u'Imagery and Base Maps', u'Elevation']","This Digital Terrain Model (DTM) data was produced all or in part from LiDAR information as of 2015. The LiDAR derived DTM covers Bond County, Illinois and include inland streams, rivers, lakes ponds and tidal features. These data are appropriate for use in local and regional analysis. This data set has a vertical accuracy of 6.24 centimeters RMSEz, horizontal accuracy of 0.6 meters and point spacing of 0.89 meters. Digital Elevation Models (including terrain and surface models) are raster data sets created from whole LiDAR point cloud data sets (LAS files). The LAS files are the standard LiDAR file format which contains the raw point cloud data, these data are normally classified and distinguished between points on the ground, water or elevated features such as buildings, trees, towers, bridges, etc.. These LAS files are processed into elevation models to create gridded rasters. The first returns can be used to map the top reflective surface (Digital Surface Models - DSM), these normally include open terrain areas, as well as the tops of buildings, trees, towers, and other features elevated above the bare earth. The last returns are used to map the bare-earth terrain (Digital Terrain Models - DTM), these are normally produced with irregularly-spaced points rather than the uniform grid structure of a Digital Elevation Model (DEM), Digital Terrain Models will often include breaklines to help define edges of water bodies.",1/2/15,2015,,084f10df-16b1-47d8-aa65-059463e6ca31,,38.2 -89.719 39.0413 -89.719 39.0413 -89.116 38.2 -89.116 38.2 -89.719,2015,,bond_2015_metadata_arc,38.2 -89.719 39.0413 -89.116,"Height Modernization (ILHMP) LiDAR Data: Bond County, Illinois: 2015",Shapefile,"[u'Bond County, Illinois, United States', u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,084f10df-16b1-47d8-aa65-059463e6ca31,Dataset,
Mixed,2017-07-26T20:28:25Z,"ENVELOPE(-91.466901, -87.522576, 42.508284, 36.970298)","{""http://schema.org/url"":""https://clearinghouse.isgs.illinois.edu/data/infrastructure/municipal-boundaries-incorporated-places-2000"",""http://schema.org/downloadUrl"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Infrastructure/zips/IL_ADMIN_Municipality_2000_Py.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/d4/dd/86/619a6f4184adfab558bdb9205d/iso19139.xml""}",Public,d4dd8661-9a6f-4184-adfa-b558bdb9205d,Illinois,"[u'Boundaries', u'Cities and towns', u'Civil divisions']","This polygon feature class shows incorporated places and census designated places in Illinois as of the 2000 US census. The data are identical to that provided by the US Census except that field names have been changed or fields deleted to conform with data already in use at the ISGS. The attribute data include FIPS place ID, name, and type of municipality. Boundaries are generalized from the original TIGER data. Incorporated places recognized in decennial US census data products are those reported to the U.S. Census Bureau as legally in existence on January 1, 2000, under the laws of their respective states, as cities, boroughs, towns, and villages. Census designated places (CDPs) are delineated for each decennial census as the statistical counterparts of incorporated places. CDPs are delineated to provide data for settled concentrations of population that are identifiable by name but are not legally incorporated under the laws of the state in which they are located. These are generalized cartographic boundaries originally produced to support the spatial geographic infrastructure for certain mapping functions within the Census Bureau's American Fact Finder and in support of the LandView Geographic Data Viewer. The data are a generalized extraction from the Census Bureau's TIGER database. The suggested scale for use of these data is 1:5,000,000. The data were obtained from the US Census website.",4/25/06,2006,"[u'US Census', u'Illinois State Geological Survey']",d4dd8661-9a6f-4184-adfa-b558bdb9205d,,36.970298 -91.466901 42.508284 -91.466901 42.508284 -87.522576 36.970298 -87.522576 36.970298 -91.466901,2006,[u'lllinois State Geological Survey'],IL_ADMIN_Municipality_2000_Py_arc,36.970298 -91.466901 42.508284 -87.522576,"Municipal Boundaries: Incorporated Places: Illinois, 2000",Shapefile,"[u'Illinois, United States']",Illinois Geospatial Data Clearinghouse,d4dd8661-9a6f-4184-adfa-b558bdb9205d,Dataset,
